icd,auc
H52,0.5043826989931305
H53,0.5129568807506116
H54,0.5103304910841374
H57,0.513098496657263
H60,0.5189777440774569
H61,0.5128423785569033
H65,0.5136978443952195
H66,0.5173526450303803
H69,0.5013149430118774
H72,0.5344097759542045
H81,0.5208750324166418
H83,0.4975496120309864
H90,0.5340036766943268
H91,0.5190189659551173
H92,0.507785380618392
H93,0.5182041240947798
I10,0.6074588198893428
I11,0.5534710906765831
I12,0.5215626672552628
I15,0.5262358040867654
I20,0.5576658770209973
I21,0.5744904817815332
I25,0.58252114673203
I26,0.596768340355688
I27,0.5095981972203282
I31,0.5087517436186039
I38,0.5156579238490552
I42,0.534281638809445
I44,0.5361504662934791
I45,0.5128064037326143
I46,0.4999958255919173
I47,0.5343291857692887
I48,0.6018494663278416
I49,0.5303886081644503
I50,0.5575235411759177
I51,0.5029564115759992
I60,0.5317318278871564
I61,0.5013728936783984
I62,0.5106499808165873
I63,0.5303621903450892
I67,0.5203002098423903
I69,0.5355809734883723
I70,0.551090832986055
I71,0.5489298424824609
I72,0.5175153797851263
I73,0.515198783634328
I74,0.5387559159669587
I80,0.566406478390998
I82,0.58580530047922
I83,0.6004834893324495
I85,0.5882490593724574
I86,0.4949698499335104
I87,0.5429072898783457
I88,0.5158801649707027
I89,0.5136178481248861
I95,0.51565329424168
J00,0.5153042855289475
J01,0.5159079992656758
J02,0.5006325432906424
J03,0.4978019094951796
J04,0.5086644302260813
J06,0.5162604017067369
J12,0.5188114149282358
J15,0.5268427893652371
J20,0.5255817658408093
J21,0.510749661104417
J22,0.5016697053860074
J30,0.5252752818929877
J31,0.5228987547557876
J32,0.5264456136278298
J33,0.5972809932887104
J34,0.5210286442013833
J35,0.5425327383723864
J37,0.5339401980070794
J38,0.508257554035291
J40,0.5109764978409738
J41,0.5204830064653476
J42,0.5249228508906217
J43,0.5519387342582999
J44,0.5539871489989278
J45,0.560614501548963
J47,0.5266297707763957
J69,0.5176983081936443
J84,0.539291000006316
J91,0.5205594059280587
J93,0.5211679274703236
J94,0.5153238052434371
K03,0.5085011327053072
K06,0.519958876818093
K08,0.5254122869353001
K11,0.5234434836853177
K12,0.5193369268786184
K13,0.5127222258769994
K14,0.5120619799391001
K20,0.5103684619143136
K21,0.5355199758303615
K22,0.5130616239173645
K25,0.513639855057133
K26,0.5236040312320744
K29,0.5194162357465706
K30,0.5165484282069299
K31,0.5123404965404392
K35,0.560955403789704
K40,0.5823760672816408
K42,0.5789485842218896
K43,0.5655702886776169
K44,0.5515771610599441
K46,0.5153572092095177
K50,0.5866714278035031
K51,0.5893889086425315
K52,0.517606316171268
K55,0.5125700545137105
K56,0.517252979428161
K57,0.574424967859583
K58,0.5266101610504708
K59,0.5280990499239938
K60,0.5386324736522671
K61,0.5253335547763839
K62,0.5103248675227443
K63,0.5050973991879812
K64,0.5215541785064193
K65,0.4999917708989078
K66,0.5069749594461774
K70,0.5685630613804591
K72,0.5137668594808272
K74,0.5583402966297201
K75,0.5082561032423888
K76,0.5403471983932269
K80,0.5494493133394984
K81,0.5372733790123647
K82,0.5094667217855641
K83,0.5165069370555012
K85,0.5352807215690122
K86,0.5214646358805701
K90,0.520189177248373
K91,0.5025598704935643
K92,0.51539645984238
L01,0.499333599678863
L02,0.5243836134381719
L03,0.5131665601359477
L05,0.5713783526356913
L08,0.5091459793163134
L20,0.5553694785414712
L21,0.5206227056262561
L23,0.5126411387466223
L24,0.5125808590684919
L27,0.5128889993999103
L28,0.5237463721858129
L29,0.511248447086707
L30,0.5225491714168577
L40,0.585490483325477
L43,0.5671650006220681
L50,0.5275796641847481
L53,0.5079667588518616
L56,0.51274585019224
L57,0.5494399360100825
L60,0.5124318061431635
L70,0.5262836749061393
L71,0.5181477602880923
L72,0.5352699885301554
L73,0.514193254019481
L81,0.5025297045211142
L82,0.5311771009566616
L84,0.5180641664549805
L85,0.5028060034160287
L89,0.518409646342357
L90,0.5112104034515997
L91,0.5105993986283945
L97,0.5364224648243059
L98,0.5032540670620778
M00,0.5192420874851706
M05,0.5962998789873445
M06,0.5338845201920002
M10,0.6094346863528729
M13,0.530084213746931
M15,0.5304608142892033
M16,0.556612588151855
M17,0.5652484149281762
M19,0.5379395614663947
M23,0.5202590323571882
M31,0.5144500641453825
M32,0.5632997277259972
M35,0.533269341481497
M40,0.527140093795809
M41,0.5338363409308329
M45,0.5231513807688232
M47,0.5458032978478485
M50,0.5482931579704146
M51,0.5574404700444925
M66,0.5211848119146146
M70,0.515432384435815
M71,0.520804898144631
M72,0.5268058939921972
M75,0.5332150252100729
M76,0.5116148735239845
M77,0.5153412293298842
M79,0.529912099875988
M81,0.5680953555608559
