icd,auc
G54,0.5632970797049566
G56,0.5613739759267214
G57,0.535764914933039
G58,0.5898907519996254
G61,0.6396897222582519
G72,0.5976123137461542
G81,0.5784772447092466
G93,0.5316037092722634
G95,0.5587619474915431
G97,0.6348137740670418
H00,0.5594271669748773
H01,0.5428167192599276
H02,0.517050834786005
H04,0.50359068836027
H05,0.6202371738718383
H10,0.5258436633094292
H11,0.5468033183642195
H16,0.5681328215707844
H18,0.5560353672878241
H20,0.6172961616726813
H25,0.5126242956242733
H26,0.5075392546423818
H33,0.5618264210127205
H34,0.6173831434284324
H35,0.5434060344708375
H40,0.5774744048741549
H43,0.5256134007349442
H46,0.6486344411167972
H47,0.5168228558771429
H49,0.6432542325343162
H50,0.5416469532427778
H52,0.4928986366830689
H53,0.508703321418368
H54,0.540970096906208
H57,0.5255602932517017
H60,0.5138183459363445
H61,0.5056261285781242
H65,0.5543950895362095
H66,0.5375715962503502
H69,0.5185375626193046
H72,0.6324937161503013
H81,0.5140691595235881
H83,0.5994879843194904
H90,0.5209688450902084
H91,0.5015598052556802
H92,0.515603012852308
H93,0.500541378938463
I10,0.6042652698050409
I11,0.5937538673673618
I12,0.5781657549523804
I15,0.5880285413947977
I20,0.5636522390540809
I21,0.5883289414687239
I25,0.5873331068339023
I26,0.6192656463724605
I27,0.5724311892513692
I31,0.55201681677290515
I38,0.5833932725157321
I42,0.5593946801431456
I44,0.5145252182385825
I45,0.525069955640503
I46,0.6216367674612152
I47,0.5471954081445729
I48,0.5948473769688388
I49,0.5214326327540917
I50,0.5630846688457485
I51,0.5268454770472336
I60,0.6388788291408786
I61,0.6456198250339874
I62,0.6253674564915072
I63,0.5544712951555483
I67,0.5224352997417077
I69,0.5738443714749825
I70,0.5571741934338541
I71,0.5451532121426939
I72,0.5893195344756176
I73,0.540032341400349
I74,0.6174686498425476
I80,0.5792451718306922
I82,0.598073985045429
I83,0.6094312410321923
I85,0.6604856189424605
I86,0.5831501448834434
I87,0.5681881309712999
I88,0.6474888711342323
I89,0.5624408589898146
I95,0.5532849350327425
J00,0.5611935503787473
J01,0.512262316347995
J02,0.5021446942573526
J03,0.6541481481503445
J04,0.5912022315591932
J06,0.52827384507097
J12,0.5660327848658593
J15,0.5965218825235147
J20,0.5507280980987558
J21,0.6845620561318816
J22,0.5884476659290083
J30,0.5245206687982896
J31,0.5115993208129429
J32,0.5168327009887097
J33,0.6316524221253988
J34,0.5111196114481934
J35,0.6059962308415296
J37,0.6467621468555816
J38,0.5363332721328821
J40,0.5372672912738085
J41,0.6050427829840933
J42,0.5973867146159687
J43,0.5891601969288309
J44,0.60929201183268
J45,0.5548494786901046
J47,0.568271507560288
J69,0.579912699487425
J84,0.5390144063473903
J91,0.6196885675835699
J93,0.5765294990071741
J94,0.5875100936212169
K03,0.5693330847067662
K06,0.5938550338589739
K08,0.5686015468037491
K11,0.5536247406176643
K12,0.5571404530056723
K13,0.5373960889706776
K14,0.5707065776348831
K20,0.5276099394935707
K21,0.5239164719685575
K22,0.5407757968390322
K25,0.5342815610689386
K26,0.6045062051149293
K29,0.5179805105345775
K30,0.5516008295316237
K31,0.5073935778817851
K35,0.6068242144006821
K40,0.586687219223478
K42,0.5794363129570306
K43,0.5789205385369657
K44,0.5591996149916272
K46,0.5869939411072203
K50,0.6149220041755217
K51,0.5943711994846446
K52,0.5301961679599351
K55,0.6033029018286785
K56,0.530292861158268
K57,0.5728617352070423
K58,0.5435509285613205
K59,0.5439570619996869
K60,0.5819643652370302
K61,0.6539063907017038
K62,0.519775881505493
K63,0.4951388924365681
K64,0.49829275831569597
K65,0.5610645960672798
K66,0.5291897642873559
K70,0.6171597499511025
K72,0.5802965258080228
K74,0.6012081658805377
K75,0.5850342550763801
K76,0.5484258772280524
K80,0.5455637684334707
K81,0.5646136253673671
K82,0.5385321636722383
K83,0.5523648616538581
K85,0.5980105715962568
K86,0.5159777457582615
K90,0.5695863712694521
K91,0.5645853940860824
K92,0.5257027699730725
L01,0.5835138079693428
L02,0.5566166229012738
L03,0.5527525446489774
L05,0.6770177968511382
L08,0.5169708971055742
L20,0.5703343746204784
L21,0.5488148005836508
L23,0.5528254678003048
L24,0.5668570232821862
L27,0.5967817492813524
L28,0.5672013149593539
L29,0.5173211064403999
L30,0.5146971130795415
L40,0.5937100627638455
L43,0.664228970459612
L50,0.5402457396659406
L53,0.5301786145494378
L56,0.5773423350636558
L57,0.5487598018366018
L60,0.5141775739587401
L70,0.531151819011141
L71,0.5445641299127707
L72,0.5504563071786623
L73,0.533049249847847
L81,0.5097840127207169
L82,0.5199053046754366
L84,0.5261633885054414
L85,0.5561740057260955
L89,0.5927946831561776
L90,0.5355439489573353
L91,0.5436512377676826
L97,0.6113178150148035
L98,0.5094523162206738
M00,0.5958518904281329
M05,0.6225936271582989
M06,0.5594162682438826
M10,0.6188750389717131
M13,0.5440742280072601
M15,0.5308827727419946
M16,0.5492574522413747
M17,0.5651938273572651
M19,0.5368883529784267
M23,0.5420872570278981
M31,0.5839537022192941
M32,0.6085161744363161
M35,0.519134274057115
M40,0.5695153651799808
M41,0.5528826933003973
M45,0.6300244404153956
M47,0.5308365824935666
M50,0.559978079098526
M51,0.547077182974601
M66,0.6018018198565019
M70,0.5055983814496592
M71,0.5343111370795465
M72,0.5284674379705016
M75,0.5052279434638268
M76,0.5107310598326469
M77,0.5098927754127759
M79,0.5152549070281267
M81,0.6027480909380484
M84,0.5669781285435157
M86,0.5777283093460168
M87,0.5815805950110584
M94,0.5161340488889442
M95,0.5873761529045173
M96,0.6240455550128933
M99,0.524323656672556
N10,0.5913010552203968
N12,0.5727705515248193
N13,0.5470202424738707
N18,0.5737919029142602
N19,0.6456280634224822
N20,0.579860826768911
N21,0.61137969618102
N25,0.573515432407736
N30,0.5208690594964097
N31,0.5703608292508103
N32,0.5070614502908523
N35,0.5281772384512272
N40,0.5206034427605544
N41,0.586070908578052
N42,0.5916126213967818
N43,0.5760992567712744
N45,0.6047353844524732
N48,0.5711921116205294
N50,0.5499694567936668
N60,0.5300522277363702
N61,0.5704159595011912
N62,0.5858680884565345
N63,0.48686423266577433
N64,0.5080092696614419
N72,0.5944883622549367
N73,0.6023345860957788
N76,0.5371697928917827
N80,0.5692273367546784
N81,0.5773687096673127
N83,0.5326784454145267
N84,0.5584262510617599
N85,0.556443369131825
N87,0.5698246039283528
N88,0.5948073330720275
N89,0.5004448548636264
N90,0.5539291723295483
N91,0.5390369860530605
N92,0.5195102866477687
N93,0.5184854423576694
N94,0.5089426209013662
N97,0.5712239368020905
N99,0.5970490383383621
O02,0.6292678985519097
O03,0.6000204911897064
O13,0.6076560624780873
O20,0.6107694290715969
O21,0.6637949655683127
O24,0.6212431214156298
O26,0.545418951375632
O28,0.6043355125993599
O34,0.6062019098826059
O35,0.6154667935556435
O36,0.605994479898762
O48,0.6068189584599033
O99,0.4883040782665789
Q21,0.568128591219686
Q61,0.6402584027378525
Q66,0.562374587816134
Q82,0.5751277755271622
R33,0.526665102804514
R41,0.5416706484083197
S02,0.5710178155927168
S12,0.6462516080653684
S22,0.5637246193487219
S32,0.5783217467866487
S42,0.5830061654622817
S52,0.5811229020509501
S62,0.5492922732849763
S72,0.559946263346392
S82,0.5516724422752223
S92,0.5420349771949127
W19,0.6575553838884521
