icd,auc
I72,0.5434501133236166
I73,0.5474977734584002
I74,0.5883048788352216
I80,0.5949585367733513
I82,0.5471704434638316
I83,0.6235838884911683
I85,0.57405829946436715
I86,0.5353195404085117
I87,0.5494047310158927
I89,0.5200875222807494
I95,0.5407046486874024
J00,0.5277355786220145
J02,0.5169802537946019
J03,0.5246597358473428
J06,0.5162157010201058
J12,0.5295637521456076
J15,0.5133621417072386
J22,0.5422403685285407
J30,0.546338667815829
J31,0.5236618658735529
J32,0.5349313366328798
J33,0.6333027131207628
J34,0.5523092514550249
J35,0.5541056922584217
J38,0.5268735028913362
J40,0.5392682397461632
J42,0.5775217368056376
J43,0.5770881133059458
J44,0.5917947711738064
J45,0.5729016634876274
J47,0.5360565896623165
J69,0.5234824364293317
J84,0.5656446913761473
J91,0.510542090420308
J93,0.5070624880896829
J94,0.4990261091015009
K06,0.50751718480001
K08,0.49611605447805723
K11,0.5138556920780302
K12,0.5070830532379439
K13,0.5036290963766401
K14,0.5153597178914272
K20,0.5240214447734269
K21,0.5464641763719226
K22,0.5376242703205593
K25,0.5269983638050314
K26,0.5184406535505284
K29,0.5367961060571576
K30,0.5247056897842265
K31,0.5223431139001866
K35,0.5628247536878407
K40,0.5812201868300393
K42,0.5986905108623168
K43,0.5671403304585436
K44,0.5446212970770129
K46,0.5409811687321725
K50,0.611662229678268
K51,0.5834882667913515
K52,0.525904482915838
K55,0.5256768309327529
K56,0.5193855567508879
K57,0.5741567366182408
K58,0.535760255107417
K59,0.5148302114203085
K60,0.5052599994846746
K61,0.5287172926686617
K62,0.5228350797552688
K63,0.5045310602942917
K64,0.5304065100090849
K65,0.5155633175390288
K66,0.5255857072989698
K70,0.6072808979959908
K72,0.5364267734800992
K74,0.5920401287509899
K75,0.5690484443439786
K76,0.5529006261097887
K80,0.584843495426853
K81,0.5689100901880294
K82,0.5276889237413965
K83,0.5414528331561529
K85,0.5428246830015352
K86,0.5355365645907235
K90,0.528031303925528
K91,0.5164837185874
K92,0.5252193077753456
L02,0.5362060851556142
L03,0.5290106672989409
L05,0.5695272444986308
L08,0.5261116854238751
L24,0.5117713405909796
L27,0.49921741910348855
L29,0.5228205682949838
L30,0.5649244104056379
L40,0.612371524455821
L43,0.5570492741159784
L50,0.5351750719006215
L53,0.501134716094124
L57,0.5490042671911654
L60,0.5253737901227866
L71,0.5129028102579588
L72,0.5320321062832066
L73,0.5477869120448717
L81,0.521052668331183
L82,0.5308042379953232
L84,0.5006026647077367
L85,0.5236336765953137
L89,0.5260461464709526
L90,0.5417693707600774
L91,0.5135711606934605
L97,0.571395617734812
L98,0.5290782774371178
M00,0.5460883718655025
M05,0.5758008962533845
M06,0.5349375039662307
M10,0.6269351653613774
M13,0.5450516801825597
M15,0.5583611992392435
M16,0.5875893322363623
M17,0.5927762910803007
M19,0.5532755107203452
M23,0.5411044556271685
M31,0.48805309065733943
M32,0.5692497398628407
M35,0.5377725832994115
M40,0.5255464949898724
M41,0.5397205531824193
M45,0.5325925028116304
M47,0.5531159256292817
M50,0.5582872850338585
M51,0.5685998761224401
M66,0.5178201657980743
M70,0.5414837642330486
M71,0.5205179838053744
M72,0.531041630278363
M75,0.5599719141483501
M76,0.5496711807641305
M77,0.5358550858507601
M79,0.5507971343017642
M81,0.5751844715503871
M84,0.5411282703941284
M86,0.5501544816054993
M87,0.5118324885571728
M94,0.5433681287843387
M96,0.5719106408914842
N12,0.5425618746668778
N13,0.5450379920812832
N18,0.5544527387480379
