icd,auc
A04,0.5330314736244313
A08,0.5314509282405274
A41,0.5267807398541045
A49,0.5302895042646888
B00,0.5062548891881071
B34,0.5388311231935592
B35,0.5181133848995516
B37,0.5336670894885817
B99,0.5137881346329624
C34,0.5443491816889249
C44,0.5929434414711509
C83,0.5112946884486358
C85,0.5140148660089161
C90,0.4917784146447317
C91,0.6082892334336436
D03,0.5560450561945074
D04,0.5592132686722409
D05,0.5596930934918541
D09,0.5127748501503258
D12,0.5644163370876167
D13,0.5048394930288779
D16,0.49725312530893057
D17,0.527346317450174
D18,0.5092297041784669
D21,0.511072568763879
D22,0.5502569237063785
D24,0.5376924719674249
D25,0.5713238778442061
D32,0.5801059841353332
D33,0.5272235761168409
D36,0.5077492742149649
D47,0.5242046167538771
D50,0.5312980087535875
D51,0.5557983945024112
D64,0.5277972732772769
D68,0.5381446330495196
D69,0.5166311430960114
D70,0.4951918662145846
D72,0.5255887276464705
D75,0.5179073461911676
D86,0.5889417138938893
E03,0.6234414075103277
E04,0.6292182333962523
E05,0.5697991494644243
E06,0.5756170558825757
E10,0.5980202755078764
E11,0.6432750124600265
E16,0.5733214877415386
E21,0.5507061646532184
E23,0.5141844225609012
E27,0.5221300734748938
E28,0.5720625546552537
E66,0.5949983968814371
E78,0.5779969822895794
E83,0.5203359566819211
E86,0.533260335601429
E87,0.5369816727054809
F02,0.5905500875379699
F03,0.5835445623713953
F05,0.5407656123406875
F06,0.5394824660356391
F10,0.561980528087628
F17,0.5657861238354068
F20,0.5462515813833354
F22,0.5299109054128959
F31,0.532901965620655
F32,0.5599209885993415
F33,0.5488205991412017
F40,0.5352466354136308
F41,0.5548812686737368
F43,0.5721853641593607
F60,0.5722357623155794
G20,0.5631302657244415
G24,0.5181595956632707
G25,0.5642643448898494
G30,0.6143967005680738
G35,0.570374000739536
G40,0.5300577630969198
G43,0.5717948277151487
G44,0.5585324625683785
G45,0.527270127308819
G47,0.5712956766668975
G50,0.5261385407765123
G51,0.5118645287611391
G54,0.530706199108951
G56,0.5896423741663607
G57,0.533688860226429
G58,0.5253237270176592
G61,0.5075614140364878
G81,0.5249830534799581
G93,0.5255126985937318
G95,0.534781865235783
H01,0.5177744214440035
H02,0.5065137511097628
H04,0.502612949822276
H05,0.5200791378577477
H10,0.508535409168802
H18,0.5410958569247868
H20,0.5268233928181443
H33,0.5660042171102782
H34,0.5036065449416041
H40,0.6087204577029903
H43,0.5160006414565084
H47,0.5036814194537812
H49,0.5237472658791974
H50,0.519059674941599
H52,0.5034936222830486
H53,0.5194602575461941
H54,0.5104247299153265
H57,0.5071392338716991
H60,0.5376114127229719
H61,0.5125954259311957
H65,0.530458199966446
H66,0.5397787945150604
H81,0.5124941370814328
H83,0.516257660650411
H90,0.5149671123404186
H91,0.5290212652373673
H92,0.5254424104582538
H93,0.5055992194368414
I10,0.6062570669272892
I12,0.5613255550383812
I20,0.5950053410159531
I21,0.6067197993855302
I25,0.6029893314757876
I26,0.6103730244301725
I27,0.5556681941339928
I31,0.49876582012538867
I38,0.5104168989307983
I44,0.5344708577533794
I45,0.5343192306983976
I46,0.5262266627252725
I47,0.5534718157761735
I48,0.6118633083547141
I49,0.5548178793665622
I50,0.5856125240983866
I51,0.55514422245669
I60,0.5222545711444476
I61,0.506774976544058
I62,0.4982065232659207
I63,0.5527270464487435
I67,0.53953494193012
I69,0.5550987307380103
I70,0.5846196000934764
I71,0.5611684533414701
I72,0.5502270326482718
I73,0.5580962608523287
I74,0.5473600250875003
I80,0.5991279891809125
I83,0.6342681348690513
I85,0.5865543345905658
I86,0.5383408936889125
I87,0.5581401972227436
I89,0.5288427491197666
I95,0.5315364812674988
J00,0.4957972474983574
J02,0.5416244533222813
J03,0.528595527658703
J06,0.5380716002162994
J12,0.5312710788050645
J15,0.5319236644593913
J22,0.5180477638414118
J30,0.5444975772888178
J31,0.5254511745260468
J32,0.5339374342156118
J33,0.6371467951703746
J35,0.536335632612692
J38,0.5158804200767151
J40,0.5593736310402696
J42,0.5491334244959415
J43,0.5895610571585778
J44,0.5864376071590883
J45,0.5746044756238076
J47,0.5246267758071135
J69,0.5242467473592175
J84,0.5608772270770571
J91,0.5071390849307122
J93,0.5170927135293595
J94,0.5121477921894327
K06,0.5134355749457133
K08,0.5147302326130166
K11,0.5150089926979893
K12,0.5146307002439674
K13,0.5076702434828945
K14,0.5122517299785403
K21,0.5460147467591311
K22,0.5425509801378444
K25,0.5317366303960692
K26,0.5328621505387834
K29,0.5393108446193473
K35,0.52651248104746
K40,0.5939677138482696
K42,0.5958385364296157
K43,0.5676446459304582
K44,0.5554186657972572
K46,0.5403100963379833
K50,0.595171016867294
K52,0.5309236866098599
K55,0.5222286550225346
K56,0.5185231295204573
K57,0.5819517331608621
K58,0.5490476764951443
K59,0.5334776159574243
K60,0.5342332051952026
K61,0.5113534984426803
K63,0.5541489068147413
K64,0.5341027741040661
K65,0.5209620482161704
K66,0.520947401654402
K70,0.6117911416325967
K72,0.5331371185087521
K74,0.5918305878787659
K75,0.563066625985779
K76,0.5653122377755859
K80,0.5772798640128297
K81,0.5499333325400807
K82,0.5228109856575586
K83,0.5195333182931343
K85,0.5382364000185891
K86,0.5308575320548428
K90,0.549602421115227
K91,0.5233119699557425
K92,0.5284462391260373
L02,0.5330081004821745
L03,0.5406428405453964
L05,0.5761210414032573
L08,0.5289163465668811
L24,0.49717921871294096
L27,0.5054762054556544
L29,0.5350443172435091
L30,0.5672069886890705
L40,0.6077028913829695
L43,0.5717654397524901
L50,0.5274246497668397
L53,0.5053966902700878
L57,0.5507477384668498
L71,0.5068279118255608
L72,0.5370675936573445
L73,0.5293703133308798
L81,0.5307522374371213
L82,0.5463251958187176
L84,0.5090834908901744
L89,0.5280587560376557
L90,0.5264653320519216
L97,0.5717282373261711
L98,0.5220205093728671
M00,0.5330366031424815
M06,0.5512253446615817
M10,0.6333859569221423
M13,0.5282747321110682
M15,0.5744847224748535
M16,0.576263488664147
M17,0.5838495927344638
M19,0.5589495798456994
M23,0.5585482517692593
M31,0.5259238473947326
M32,0.5445368101207708
M35,0.5514407915273598
M41,0.5328483733534424
M45,0.5358291273727191
M47,0.5660698030697637
M50,0.5673587932977164
M51,0.5747466899265953
M66,0.5215173670205485
M70,0.5510928410082792
M71,0.519002342692066
M72,0.6707954555756279
M75,0.5615733575583308
M76,0.5385872661722075
M77,0.5361843453463425
M79,0.552350392730039
M81,0.5558907027182037
M84,0.529855867851664
M86,0.5400757642590558
M87,0.5307617093700873
M94,0.5462343687929351
M96,0.5576988643406147
N13,0.5202089825354919
N18,0.5547982985608221
N19,0.5178244872141905
N20,0.5973260128725656
N21,0.5423326523902842
N30,0.5272565308071044
N31,0.5271046124133767
N32,0.5240109027172373
N35,0.510303895750008
N40,0.5617505388140583
N41,0.5864038766227901
N42,0.5956245810493789
N45,0.5235151694772776
N48,0.5129027281879772
N50,0.5143145196869052
N60,0.5333730072576695
N61,0.5207626557047277
N62,0.5893068598959265
N63,0.533907047263237
N64,0.526296840202411
N72,0.5076844819964085
N76,0.5062529413071718
N80,0.5441483734207722
N81,0.5796562243127106
N83,0.5222641017802347
N84,0.506986338313187
N87,0.505352667341927
N88,0.49808900919787386
N89,0.516809377079751
N90,0.5037582008911513
N92,0.5232740001255385
N93,0.5147857522474198
N94,0.526148485852464
N97,0.4660738799424002
N99,0.5244151342364766
O03,0.5192130279720322
O13,0.5663433549685636
O20,0.4995625172411562
O26,0.49554546107964265
O34,0.5170731681899837
O36,0.5287921002691535
O48,0.5082076349860283
Q21,0.504578697232258
Q61,0.5122459401684075
R33,0.5314313452177014
R41,0.5379980271367726
S02,0.5128373249711291
S22,0.5437670154393123
S32,0.5423469120766119
S42,0.5485222039474581
S52,0.5814753513038773
S72,0.5568487830917742
S82,0.555213589129207
S92,0.539098544889963
W19,0.5132957654227902
