icd,auc
J32,0.5375735056284364
J33,0.6371467951703746
J34,0.5330479017702918
J38,0.5240689245113342
J40,0.557680594101429
J42,0.5551522359487153
J43,0.5895495426992375
J44,0.5873586332827493
J45,0.5751313655666512
J47,0.5311564357523759
J69,0.5205499833250492
J84,0.5677210137132485
J91,0.5031349980392996
J93,0.5213390991201434
J94,0.5285579051673021
K06,0.5043286754565531
K08,0.5137180774646454
K11,0.5152813377614819
K12,0.514816322206573
K13,0.5084287088370822
K14,0.5215100796715975
K20,0.5417093424491588
K21,0.5466125740098083
K22,0.5425509801378444
K25,0.5289490014618858
K26,0.5394764568571202
K29,0.5391135790367486
K31,0.5340432288412732
K40,0.5910072100716103
K42,0.5919824145060798
K43,0.5698858051707559
K44,0.5555238036262811
K46,0.5434337696187049
K50,0.597949410276692
K52,0.5348994896366456
K55,0.525198809199887
K56,0.5176948237401867
K57,0.5824160682912487
K58,0.5497665718582141
K59,0.5340931720786319
K60,0.542326832586788
K61,0.523942909597067
K63,0.5541489068147413
K64,0.5219950221634896
K65,0.5224897416014207
K66,0.5198310077604493
K70,0.6126512801985419
K72,0.5393194228570198
K74,0.5970935038944171
K75,0.5667859582297547
K76,0.5665039241462515
K80,0.577223608097248
K81,0.5450141954124942
K82,0.5234461403684584
K83,0.5297706427806586
K85,0.5377297878845901
K86,0.5316124541860707
K90,0.5516481847967031
K91,0.5225291717780834
K92,0.5289602718752612
L02,0.5341248921258636
L03,0.5410545301217656
L05,0.5360419186110243
L08,0.5319237186865285
L24,0.4947282225346477
L27,0.5103192144474988
L29,0.5340100961148169
L30,0.5635661607764834
L40,0.6042478907739145
L43,0.5648218385520242
L50,0.5413899092681974
L53,0.5096969016018278
L57,0.5523961839469492
L60,0.5212187070140619
L71,0.5319935037913217
L72,0.5344524174718226
L73,0.5322221499866907
L81,0.5293093142133114
L82,0.5463251958187176
L84,0.5097944393320338
L89,0.5290897123640615
L91,0.5086514509649563
L97,0.5725732987378439
M00,0.5261015657079039
M05,0.5576129857406101
M06,0.5530695250839576
M10,0.6315349915841671
M13,0.5360838399097639
M15,0.5749739289565075
M16,0.5818356192759615
M17,0.583359310933537
M19,0.5605233510166752
M23,0.5404286735744768
M31,0.5318961933982457
M32,0.5721871762998049
M35,0.549746029593048
M41,0.5407515960298629
M47,0.5681814908826153
M50,0.5699653486712589
M51,0.5769155577736421
M66,0.5232779892751184
M70,0.5516210216261174
M71,0.5233785129664256
M72,0.6382780767440809
M75,0.5505211203583716
M76,0.537418148310405
M77,0.5495899121601657
M79,0.5526312412257333
M81,0.5668937177252013
M84,0.5340297904316594
M86,0.5405326750941756
M87,0.5306056428101218
M94,0.5462343687929351
M96,0.5596394442615499
N13,0.5361837665612821
N18,0.5571498501690663
N19,0.5204728874845135
N20,0.5974232940605717
N21,0.546291678379148
N30,0.5272274388606925
N31,0.5234459760622756
N32,0.5316847115867713
N35,0.4993288741211384
N40,0.5650532071255789
N41,0.5461584286041437
N42,0.5489012468130338
N45,0.5256221400226387
N48,0.5152065552065095
N50,0.5025821894788053
N60,0.5249316206381502
N61,0.5329708910846107
N62,0.5558016205787335
N63,0.5495827875049357
N64,0.5468588122001288
N72,0.5029878469234684
N76,0.5206971024544376
N80,0.5527193674793583
N81,0.5787329452843545
N83,0.5223741546519116
N84,0.5093353148851186
N85,0.5082489520768695
N87,0.5087430112025624
N88,0.49808900919787386
N89,0.5197810934235098
N90,0.507201115962385
N92,0.5270243869122718
N93,0.5117610769411338
N94,0.5269809226276274
N97,0.4625820531395301
N99,0.5352821352188974
O03,0.530694349126262
O13,0.5773046713955812
O20,0.4680206758162049
O26,0.47935919040721253
O34,0.5122909388010919
O36,0.524388203959467
O48,0.5187169720681893
Q21,0.5078988920974333
Q61,0.5106365705433797
R33,0.5176986007343184
R41,0.5374972367304472
S02,0.5128373249711291
S12,0.4988709737726357
S22,0.5474559097445844
S32,0.5396065308894489
S42,0.5488222824772424
S52,0.5780377797483095
S62,0.5329600580637135
S72,0.5596233695638451
S82,0.5550301470633098
S92,0.5432901252837455
W19,0.5124221768482919
