icd,auc
A04,0.5478495937061468
A08,0.5506634625616087
A09,0.5121169747865391
A41,0.5666341589843031
A49,0.5600440328364193
A60,0.5484885294403341
A63,0.5424993651452668
A69,0.5102634023787317
B00,0.5138501714136617
B01,0.546874088274612
B02,0.5286081654761907
B07,0.5240119192501453
B27,0.5253929034999573
B34,0.5217428703649872
B35,0.5055234468747561
B37,0.5356279198387408
B86,0.5746425602399724
B99,0.5482249477052829
C34,0.5565950381278479
C44,0.6061730094608607
C83,0.5958948092092776
C85,0.5770668460115891
C90,0.5763498648928239
C91,0.5897960688386564
D03,0.5989545814852131
D04,0.5984543052643482
D05,0.5595057118229657
D09,0.535000680400812
D12,0.5388722088927838
D13,0.5528320472254313
D16,0.5700250177615165
D17,0.5401078899652044
D18,0.5109049904646408
D21,0.5476260741020769
D22,0.5261469318633771
D23,0.5313511790338616
D24,0.5440269644065588
D25,0.5690377516949283
D27,0.5562313131236534
D31,0.5359214387986817
D32,0.5295839536208843
D33,0.5228631299969227
D35,0.5461232189193552
D36,0.5155680547388742
D47,0.5135027445527076
D50,0.5486287755109859
D51,0.5555260633801878
D58,0.5635781873825849
D62,0.5412455810176781
D64,0.5325499418227898
D68,0.5833360144092279
D69,0.49044013757930327
D70,0.5029000183061156
D72,0.5387803069046275
D75,0.5160480393104584
D86,0.5820128715677454
E03,0.6134651428720266
E04,0.557506562551873
E05,0.5829576904453931
E06,0.6195300150158254
E10,0.613098143189018
E11,0.6319476049018223
E16,0.5627330811308314
E21,0.5727686427069986
E22,0.5371530388789882
E23,0.5258938597171015
E27,0.5411862641394535
E28,0.5378870422990193
E29,0.5468634250724396
E34,0.538868672677827
E66,0.5988546355924822
E73,0.5474548178314161
E78,0.5900650915778282
E83,0.5590976461748317
E86,0.5553635408132792
E87,0.5363512680221143
F02,0.4526018277002208
F03,0.6149518106604802
F05,0.5622118233352347
F06,0.5453226362310838
F10,0.5883013003767947
F11,0.6163543205671125
F12,0.5873335846867646
F13,0.6358124832659394
F15,0.6252323791051927
F17,0.6021579566144001
F19,0.6033808082592984
F20,0.609668455376241
F22,0.5992616096131664
F25,0.622970438928727
F29,0.5939036826608701
F31,0.6046937149562923
F32,0.547169279880524
F33,0.539747449586253
F34,0.525652556361044
F39,0.5580315893737292
F40,0.5409158208683854
F41,0.5626471779285251
F42,0.5440755636043819
F43,0.5425959442031256
F44,0.5840053146520446
F45,0.5519367717803755
F48,0.6101757633761646
F50,0.5748446289586533
F51,0.5266916553390668
F60,0.5869914278961266
F90,0.5422709398778036
