icd,auc
A04,0.5465713121580384
A08,0.556205826590834
A09,0.5343346586213027
A41,0.5808493796539532
A49,0.56127401316652
A60,0.5761140927969631
A63,0.5560291809642522
A69,0.588112544912702
B00,0.5344159018560284
B01,0.5230566824456062
B02,0.5230868015560457
B07,0.5303630983378239
B27,0.6000859597470624
B34,0.5386147659486994
B35,0.5196926366043946
B37,0.5503914521880167
B86,0.5828252207096325
B99,0.565611574875825
C34,0.5685478075029706
C44,0.6180839913134314
C83,0.5818513218405608
C85,0.5931827364508395
C90,0.5997222841755664
C91,0.6225231691321553
D03,0.6175480072312782
D04,0.5897314448470306
D05,0.5638626281947303
D09,0.566916995592591
D12,0.5409834446986201
D13,0.5696329529579733
D16,0.5715773836449534
D17,0.5379245000347972
D18,0.5289944155480126
D21,0.5437283615320887
D22,0.530707200963889
D23,0.5301575078284801
D24,0.5664735576836846
D25,0.5761728108546045
D27,0.6275383221123567
D31,0.5504398797131195
D32,0.5394171629879077
D33,0.5651876693114194
D35,0.5520588472375437
D36,0.5433677068873527
D47,0.5388276023650937
D50,0.5431644181833643
D51,0.557005434420025
D58,0.5599889496601652
D62,0.5543520332238044
D64,0.5366232354963864
D68,0.6116478071096424
D69,0.5296480124322431
D70,0.5343808154072375
D72,0.5398872129571245
D75,0.5362933889810445
D86,0.5999170301495629
E03,0.6136539312191834
E04,0.5714504287296511
E05,0.6090350419717925
E06,0.6290633783497893
E10,0.6039778302888942
E11,0.642210558828968
E16,0.5672037632153826
E21,0.5582858981392793
E22,0.5553623376758041
E23,0.5502373383594912
E27,0.5512642442102211
E28,0.5276616534617337
E29,0.5413444943326844
E34,0.546103244208006
E66,0.6120466766738626
E73,0.5713771221806244
E78,0.5853205203905675
E83,0.5499963359087282
E86,0.5697748842422983
E87,0.563090085699293
F02,0.5747253012818415
F03,0.628079969946304
F05,0.6364031577796576
F06,0.5611940052644036
F10,0.5850402511221136
F11,0.6274233001061926
F12,0.6042220905033951
F13,0.6284249915152794
F15,0.6404641137608988
F17,0.6107080605150154
F19,0.6103663828051491
F20,0.6289533256997473
F22,0.6077904937565481
F25,0.6175420191838352
F29,0.599855681354732
F31,0.6085275863033454
F32,0.5642730799670789
F33,0.5600049361391272
F34,0.5426482406265332
F39,0.5642090716196041
F40,0.5519544030881794
F41,0.5614083119319667
F42,0.5569390814080684
F43,0.5467892099899504
F44,0.5730712936906448
F45,0.5380921880748349
F48,0.5771201625897697
F50,0.5730344703283607
F51,0.5394080660279408
F60,0.5855310301485014
F90,0.5549900321928921
F99,0.5964079307526979
G20,0.5480340072512924
G24,0.5447999887247581
G25,0.5736580845368054
G30,0.6969979565118137
G35,0.5945865607158722
G40,0.5636414258704694
G43,0.5688335130658079
G44,0.5473892255395997
G45,0.546370012888522
G47,0.5531281993182808
G50,0.5544434862914563
G51,0.5419833072610639
G54,0.5531185446008422
G56,0.5682954188669513
G57,0.5463799226509649
G58,0.5554112700674545
G61,0.5708026008258156
G72,0.5793969214925547
G81,0.5904938519143722
G93,0.5376437534548664
G95,0.556647145816215
G97,0.6116720377488163
H00,0.5453098548661984
H01,0.536185732535636
H02,0.528014441527656
H04,0.5282137109873902
H05,0.5480627609712333
H10,0.5356798869766178
H11,0.5244603767367713
H16,0.5212670111335802
H18,0.5271055149101447
H20,0.5920965251228062
H25,0.5146615986374827
H26,0.5053407286829164
H33,0.5537417319290604
H34,0.5689168388546486
H35,0.5296589021138721
H40,0.5741978260668545
H43,0.5252651374462538
H46,0.5660090293161504
H47,0.5135628193091726
H49,0.5743732172565024
H50,0.5257048202882929
H52,0.5069255027345752
H53,0.5235834437371466
H54,0.5395685466446132
H57,0.5239046536955381
H60,0.5361506021606178
H61,0.519337209601037
H65,0.5400558439408095
H66,0.5456790323512435
H69,0.530923206661992
H72,0.566384480314573
H81,0.5211541330067195
H83,0.5478609208122174
H90,0.5348734874555611
H91,0.5319412335948198
H92,0.5307047284519752
H93,0.5304192453153934
I10,0.6138795374487921
I11,0.6005870401012203
I12,0.5775853806338795
I15,0.5842727330940527
I20,0.5734344881666541
I21,0.598818145630631
I25,0.5932482835357107
I26,0.6172376286067649
I27,0.5664330617206716
I31,0.5493177860224654
I38,0.5419755872449301
I42,0.5574853022126355
I44,0.5451122174918323
I45,0.537391985984605
I46,0.5719268912008297
I47,0.5477862303223532
I48,0.6039177044098667
I49,0.531018111318919
I50,0.5923013838649404
I51,0.5350274739860711
I60,0.6008776813946332
I61,0.5452062219556857
I62,0.5563660022897894
I63,0.5595568186193992
I67,0.5362204164809734
I69,0.5498377343699808
I70,0.5581735336481588
I71,0.5551019427182633
I72,0.5599900716326517
I73,0.5434348151008231
I74,0.6057820441169415
I80,0.5888062403071396
I82,0.6059072118840797
I83,0.6060521688543611
I85,0.6321424620349086
I86,0.5657980170705477
I87,0.5747116123797623
I88,0.5911345753841313
I89,0.5716577013132484
I95,0.5579168318198158
J00,0.5585739309052391
J01,0.5260991996320975
J02,0.517518993654433
J03,0.567478598096458
J04,0.5669509649220388
J06,0.5244626305847715
J12,0.5845752058046585
J15,0.5718228618588715
J20,0.5467606672993643
J21,0.6165919651930623
J22,0.5592407190263484
J30,0.5392110371422904
J31,0.527398083409387
J32,0.5422603894171045
J33,0.5892798707423937
J34,0.5286754609299347
J35,0.5761277944721138
J37,0.6160818059306589
J38,0.5237481450236772
J40,0.542682203689423
J41,0.594004455605882
J42,0.6065859628512356
J43,0.5942155866212929
J44,0.6121319702747239
J45,0.5760265837219992
J47,0.5652966805469376
J69,0.5821918774003488
J84,0.5679426049891799
J91,0.5851496423152979
J93,0.5292007490145497
J94,0.5357375149354766
K03,0.5806952147029502
K06,0.5658467110732094
K08,0.5724474158797036
K11,0.5381983040679902
K12,0.552239414709577
K13,0.5261245749075705
K14,0.5535591259226925
K20,0.5500936518464047
K21,0.5552517556494119
K22,0.5414871260456553
K25,0.5543748896931856
K26,0.5686491707106868
K29,0.545929837960403
K30,0.5594311328455015
K31,0.5442760346678217
K35,0.5692904642996126
K40,0.5757873833205664
K42,0.593881190506116
K43,0.5859063787526724
K44,0.5606767281479564
K46,0.5678708996504316
K50,0.6280077219196096
K51,0.595213653875835
K52,0.5519760072102875
K55,0.568192731813961
K56,0.5571604098191781
K57,0.5790990393364164
K58,0.5501777176658782
K59,0.5437923785388461
K60,0.5654150643156296
K61,0.5932295805269615
K62,0.5263886547071874
K63,0.5232016893513652
K64,0.5259495897520402
K65,0.5638730527721644
K66,0.5366296446471358
K70,0.6160986401734944
K72,0.5772747581454873
K74,0.6054709642715626
K75,0.6060633839857845
K76,0.5675653404081088
K80,0.5663449276798691
K81,0.567598221724825
K82,0.5458258015115021
K83,0.5588357640253909
K85,0.5610743990719225
K86,0.5296748287935604
K90,0.5683738848553567
K91,0.583741560329327
K92,0.5452133659289157
L01,0.5308907473832779
L02,0.5599048205763293
L03,0.5530413195952701
L05,0.624820235157565
L08,0.5429343034688295
L20,0.559871608071831
L21,0.5397273755581249
L23,0.5326752795812496
L24,0.4935540345364832
L27,0.5713011322801858
L28,0.5542164366282593
L29,0.5375090216303758
L30,0.5313032860601528
L40,0.5876271874520638
L43,0.5674766084876335
L50,0.5441003287778723
L53,0.5392821540946239
L56,0.5126698694556854
L57,0.5635335363227174
L60,0.5231499858705435
L70,0.5265708939912185
L71,0.5376617428891544
L72,0.5413032440938715
L73,0.5368967313357743
L81,0.5325077697738435
L82,0.5420339398025349
L84,0.5465709112323264
L85,0.5360296639147615
L89,0.5904847094875192
L90,0.530623016605249
L91,0.5255001645401611
L97,0.6076538072818995
L98,0.5308018896914688
M00,0.5784545483920989
M05,0.6082805526978625
M06,0.5741602226322171
M10,0.6172373089155171
M13,0.5565331980028768
M15,0.537410347511143
M16,0.5649255063225719
M17,0.5728387909626272
M19,0.5506844494577975
M23,0.54144934142423
M31,0.5786153128203892
M32,0.5734801488830016
M35,0.5364788638396887
M40,0.5676854529480914
M41,0.5524218109273503
M45,0.5957820024135105
M47,0.5604555501274211
M50,0.5641062361135677
M51,0.5647103514992189
M66,0.5626510947882528
M70,0.534987521669808
M71,0.5358703720472615
M72,0.5339656394703494
M75,0.5327300613205044
M76,0.5251352447329881
M77,0.5283236803208206
M79,0.5387092280583538
M81,0.5481349104336365
M84,0.5474253754287507
M86,0.5811545508555351
M87,0.5618493221469524
M94,0.524316408173961
M95,0.5489253180954891
M96,0.6111462549550298
M99,0.5359997629468555
N10,0.5677669830445218
N12,0.5824588040062173
N13,0.5582083755690849
N18,0.5629469412058804
N19,0.5713358925814753
N20,0.5912172695418495
N21,0.5670982966985004
N25,0.5579533839212867
N30,0.5358779320534363
N31,0.5639398699555055
N32,0.5394644197634213
N35,0.48942735252692476
N40,0.5418728888569839
N41,0.5752958898203302
N42,0.5677357488587289
N43,0.5730851060962568
N45,0.552277284117396
N48,0.5447705902187399
N50,0.5396728395881399
N60,0.5337357500357965
N61,0.5762113295949124
N62,0.5614998798333883
N63,0.5298002331884838
N64,0.5151577748543992
N72,0.5307987826044348
N73,0.5614007185312833
N76,0.5357699373394909
N80,0.5732835290328716
N81,0.5646637164055841
N83,0.5345377762545088
N84,0.5616323391621224
N85,0.5367194184361908
N87,0.5405341794562765
N88,0.4944590089087554
N89,0.5275560652607907
N90,0.5367942611784986
N91,0.5429939969256554
N92,0.5119409884194398
N93,0.5275028563613172
N94,0.5258650656429744
N97,0.5440883711734685
N99,0.5605932086197816
O02,0.5685876674474493
O03,0.5626259576095075
O13,0.6150090690922682
O20,0.520658205732857
O21,0.5813633966841273
O24,0.6338704718107274
O26,0.5313803818907481
O28,0.5253300943125168
O34,0.5236250304880088
O35,0.5635660763039341
O36,0.5405735978910786
O48,0.56121721001359
O99,0.4817373349996102
Q21,0.5685189581498131
Q61,0.5660321863271742
Q66,0.5476365651748475
Q82,0.5661538611199193
R33,0.5303360184312641
R41,0.5539497925076508
S02,0.5062099325338264
S12,0.5920438502130139
S22,0.579780334659048
S32,0.5797449939336422
S42,0.560791930242087
S52,0.5628154578771387
S62,0.5530974532100097
S72,0.5745504879174838
S82,0.5604060676989642
S92,0.5552987306222161
W19,0.5709690472227098
