icd,auc
S12,0.502826367079774
S22,0.5470412252820408
S32,0.5508089324798946
S42,0.549156983898481
S52,0.583902812453055
S62,0.5487650678947515
S72,0.557053603856735
S82,0.5548533914628926
S92,0.5493842999105937
W19,0.5062094969093589
