icd,auc
J44,0.606491630217126
J45,0.5742653509690663
J47,0.5648754086704099
J69,0.5823132061846212
J84,0.5606877369544105
J91,0.5793544980644916
J93,0.5525767132747137
J94,0.5618536880721836
K03,0.5661784491205446
K06,0.5598106612643204
K08,0.5675074681411777
K11,0.5429429284284487
K12,0.5417708089848062
K13,0.5284639416807416
K14,0.5446678832212839
K20,0.5434617871182091
K21,0.5503447433709208
K22,0.5449722400479259
K25,0.5614463143150383
K26,0.575376185740368
K29,0.5421915469628077
K30,0.5408757299906065
K31,0.5442294695500426
K35,0.5643095757885478
K40,0.5752282857112688
K42,0.5871228977529186
K43,0.5826355567136233
K44,0.5613836724291387
K46,0.576338258874652
K50,0.6265528914159179
K51,0.5951186133032043
K52,0.5452188469064266
K55,0.556193590124688
K56,0.5457760226054412
K57,0.5796052677348176
K58,0.5522786128491027
K59,0.5429095195160731
K60,0.567296044093415
K61,0.5787955316636023
K62,0.5213705405199496
K63,0.5275202205464398
K64,0.5236445994503435
K65,0.5633925372155346
K66,0.5427141513083222
K70,0.593993737740509
K72,0.5586992733992262
K74,0.5896650284220036
K75,0.5994316846945972
K76,0.5647171669151696
K80,0.5660180857209641
K81,0.5616203855152817
K82,0.5415468981922619
K83,0.5577892490535944
K85,0.5627491672107033
K86,0.5372357249061653
K90,0.5587228877148753
K91,0.5738119617943815
K92,0.536823691053805
L01,0.5395987131634732
L02,0.5573166062917398
L03,0.550392181925885
L05,0.5937117739716503
L08,0.548987760756807
L20,0.5523140850100952
L21,0.5404285585937302
L23,0.5249344736747267
L24,0.5572682297436238
L27,0.572521453175654
L28,0.5452947992226966
L29,0.5347276048377534
L30,0.5304172048678157
L40,0.5870334446782703
L43,0.5878245466355415
L50,0.535715862546487
L53,0.5324804323001526
L56,0.566713608143166
L57,0.562657212480095
L60,0.525718324328075
L70,0.5310626464336294
L71,0.5264329740041342
L72,0.5412692191946846
L73,0.5358182618431816
L81,0.5296555795085828
L82,0.5417990077554754
L84,0.5389949297449523
L85,0.5334953609477511
L89,0.5806964610138513
L90,0.5221546952016991
L91,0.5257280856902412
L97,0.6048293305358327
L98,0.5244704056300873
M00,0.5384253892846493
M05,0.5977133536959474
M06,0.5678742290372708
M10,0.6175877460413096
M13,0.5532481270064591
M15,0.546663110468929
M16,0.5638939699483404
M17,0.5729994819026623
M19,0.5500244978628133
M23,0.5356470197694401
M31,0.590747548711202
M32,0.5647235151802953
M35,0.5299482198619835
M40,0.5430605123651302
M41,0.5508267359804377
M45,0.5905243638415193
M47,0.5617355444549565
M50,0.568665244808898
M51,0.5653836294435767
M66,0.576779355227058
M70,0.5377340898639305
M71,0.5398333892496848
M72,0.5340898883017081
M75,0.5351438209854428
M76,0.524363092944305
M77,0.5240964544573583
M79,0.5382387367111456
M81,0.5523419217242608
M84,0.5340215044592083
M86,0.5848639179925692
M87,0.5515900328716931
M94,0.524316408173961
M95,0.5585278113942387
M96,0.6067457274268218
M99,0.5359997629468555
N10,0.5841704927923892
N12,0.5602605373088424
N13,0.5582083755690849
N18,0.5627026554525315
N19,0.564142946356607
N20,0.590428305686833
N21,0.5499628328404479
N25,0.5471450150246754
N30,0.5378168653016344
N31,0.563831452273569
N32,0.5362424211063812
N35,0.5745247597311941
N40,0.550463501378144
N41,0.5760480691661277
N42,0.5542082273964528
N43,0.5654240142441785
N45,0.5324632000362378
N48,0.5504725779403348
N50,0.5365789365097344
N60,0.5279774684918976
N61,0.5600079133517836
N62,0.5676882922136306
N63,0.5244368637882765
N64,0.525164633862
N72,0.5371538214147524
N73,0.5593646380670613
N76,0.5232568548340265
N80,0.565571117401169
N81,0.56378205877437515
N83,0.5326005437018021
N84,0.5395399104169168
N85,0.534339458062762
N87,0.5330304758217689
N88,0.5508909882775532
N89,0.5257438178836032
N90,0.5333944834206685
N91,0.5451937760396481
N92,0.5197604527160771
N93,0.5249337607648243
N94,0.5158173642047678
N97,0.562015472109097
N99,0.5465889179226773
O02,0.5631027070497651
O03,0.5776208564985844
O13,0.6397669836212152
O20,0.5819884608286694
O21,0.6005154439365827
O24,0.6230244592930493
O26,0.5264549416033655
O28,0.5598632089600272
O34,0.5317160697279205
O35,0.5595022444099076
O36,0.5187273553704693
O48,0.568101585681302
O99,0.5187680613656532
Q21,0.5533887050103159
Q61,0.5568585315637454
Q66,0.5454939296624431
Q82,0.5416984424313905
R33,0.5303360184312641
R41,0.5450882432804003
S02,0.5433573038072356
S12,0.5834317651806366
S22,0.576523648630861
S32,0.5789937455662645
S42,0.5628875296443182
S52,0.5655965144114485
S62,0.5527552468315631
S72,0.5656285691336187
S82,0.5638101106954589
S92,0.5521544931522474
W19,0.5784193997918412
