icd,auc
A04,0.5272021180409785
A08,0.5194062039603725
A09,0.5047204438702676
A41,0.5439848392498663
A49,0.5125318309563693
B00,0.5032359694608814
B02,0.5085791955497488
B07,0.5133180716273719
B34,0.5270992302501799
B35,0.5195824511641257
B37,0.5260343824574597
B99,0.5252034756063527
C34,0.5554531601699351
C44,0.5921003809315684
C83,0.5115955748657995
C85,0.5284463295489503
C90,0.5358081698147128
C91,0.61190601991014
D03,0.5386528740888484
D04,0.5621083055576477
D05,0.5528619489207587
D09,0.5150297953679749
D12,0.5746174977466487
D13,0.5068463833664605
D16,0.5043369545382735
D17,0.5467395015936695
D18,0.5005638524549938
D21,0.5254145197404546
D22,0.5514692075915262
D23,0.5063462599664248
D24,0.565979810934252
D25,0.5761084132779666
D27,0.5272267927972624
D32,0.5424221325725135
D33,0.539132950594765
D35,0.5049693086287779
D36,0.49854167384985737
D47,0.516506995425056
D50,0.5262537279492369
D51,0.5364335829554794
D64,0.5132499952779287
D68,0.5398540173394007
D69,0.5046178102088333
D70,0.5132837928491639
D72,0.5234492809960465
D75,0.5169509904672263
D86,0.5727190520791623
E03,0.630775145844982
E04,0.6289489742499934
E05,0.5757268831872778
E06,0.5680801601146328
E10,0.6174370400167114
E11,0.6316805353552035
E16,0.5655926423501628
E21,0.5786449523848619
E22,0.5148304640371917
E23,0.5126892879965732
E27,0.5129632598386916
E28,0.5664181453618717
E66,0.5906860335465699
E78,0.582890499795619
E83,0.5182522381090143
E86,0.5296319876044625
E87,0.5326724654712676
F02,0.5329135273373689
F03,0.5212293564410373
F05,0.5126049864769241
F06,0.5237504442323456
F10,0.5516053560730789
F17,0.552688932806245
F20,0.5375618086118836
F22,0.521197449225708
F31,0.5426194263779323
F32,0.5585781194541349
F33,0.564941645266736
F40,0.5436292665160929
F41,0.5386352008916202
F43,0.5801602519424293
F45,0.5330525105615977
F60,0.573596655495146
G20,0.5163743758275808
G24,0.5056434192881945
G25,0.5466498297630981
G30,0.6415642458391335
G35,0.5715404181938403
G40,0.5359398348568953
G43,0.5636856019945172
G44,0.5553994090467799
G45,0.53975545729833585
G47,0.5760171006750016
G50,0.5095996780770389
G51,0.5191529543884122
G54,0.49098654122536034
G56,0.5851208771970662
G57,0.5322919505555384
G58,0.5482465577106062
G61,0.5152380632879855
G81,0.5337888773720525
G93,0.5149661253829888
G95,0.533389527605966
H00,0.5146419994290387
H01,0.5056951232069009
H02,0.5097486061967069
H04,0.5242016139241226
H05,0.5096891193046172
H10,0.5043149509973783
H11,0.5054004897210047
H16,0.5260512606202313
H18,0.5403550239795741
H20,0.5010332060149909
H25,0.5072849855579675
H26,0.5048120829066254
H33,0.5666278433060835
H34,0.4962409159752819
H35,0.5592596359832661
H40,0.6049242858658421
H43,0.5221877215552588
H47,0.5215987945294092
H49,0.5072619957495736
H50,0.49114209217814064
H52,0.4992445618107692
H53,0.4953558969585792
H54,0.5220052992509903
H57,0.5267016159192669
H60,0.5350716527658697
H61,0.5113308824630343
H65,0.5147748461511593
H66,0.5174595514043272
H72,0.5651848120273282
H81,0.5300100234227114
H83,0.5195333628424788
H90,0.5037660694435891
H91,0.5173783107560194
H92,0.5295437383189293
H93,0.5108447808968567
I10,0.6064122970907014
I12,0.551092781117994
I20,0.6024944712936118
I21,0.6018362513398657
I25,0.5887101611094284
I26,0.6044819031576988
I27,0.5589442103388753
I31,0.5095861747961521
I38,0.5316764329237078
I42,0.5593844103921403
I44,0.5528358613321226
I45,0.5388143531778027
I46,0.51873756940867
I47,0.5512424046518896
I48,0.6075320823488467
I49,0.5565293948461942
I50,0.5844413433611595
I51,0.5442917522884169
I60,0.5045129594182709
I61,0.5092182283822384
I62,0.5023758159387967
I63,0.5618195361321375
I67,0.5634106281501077
I69,0.5587578821464537
I70,0.59670617379688
I71,0.5536970528056098
I72,0.5458003925163092
I73,0.538717386412003
I74,0.5468214622979052
I80,0.5928386524245894
I82,0.5458286052822101
I83,0.6269251510761215
I85,0.5769523149977442
I86,0.5318613201077556
I87,0.550785402429149
I89,0.5174413603831219
I95,0.5408550779106778
J00,0.5326640584774476
J02,0.5229436087582902
J03,0.5219695768147162
J06,0.5250473538860548
J12,0.5262580994954134
J15,0.5174598271305094
J22,0.523510017307049
J30,0.5564381063562271
J31,0.5258861059153573
J32,0.5355726391790371
J33,0.6324461741071736
J34,0.5489628754451582
J35,0.5584901943096043
J38,0.5285253817707894
J40,0.5581182580654309
J42,0.5660446023263918
J43,0.5766753552633826
J44,0.5798209224132017
J45,0.5733875438936415
J47,0.5349469170779619
J69,0.520987130254321
J84,0.5676732664682579
J91,0.4951508790824047
J93,0.51222026154123
J94,0.498869672215904
K06,0.5145181122816476
K08,0.49890001207093293
K11,0.5161887806329416
K12,0.5146328967203323
K13,0.5174248182828997
K14,0.5159689716043291
K20,0.5294352117765951
K21,0.5476099271392156
K22,0.5376632145725031
K25,0.5293246618465245
K26,0.5290433158044224
K29,0.5394918332825775
K30,0.5198220126433606
K31,0.5194598558885851
K35,0.5627626044157945
K40,0.5771323497524405
K42,0.5998497854260024
K43,0.5684738305243979
K44,0.5357752838691314
K46,0.5321037097993064
K50,0.6098550770334724
K51,0.5846542663755419
K52,0.5289520273606558
K55,0.5044851313883902
K56,0.5236528189672268
K57,0.5729850028127402
K58,0.5432803627505173
K59,0.5179012682006324
K60,0.528039555250545
K61,0.5219096851807417
K62,0.5163526212812757
K63,0.5166749542225343
K64,0.5308602500484845
K65,0.5167705966775317
K66,0.5255445031357533
K70,0.6087370027159473
K72,0.5376257417862588
K74,0.591858803857547
K75,0.5653654833615605
K76,0.5560404895966559
K80,0.5883666298894769
K81,0.5716096342437309
K82,0.5301148870056193
K83,0.5515708019068302
K85,0.5433548722219441
K86,0.5280045770173386
K90,0.5074689007427274
K91,0.5172999999533179
K92,0.515941088145202
L02,0.5346256669878492
L03,0.5248312523569003
L05,0.5803002468044969
L08,0.5233892872036066
L24,0.5075127725807903
L27,0.5036646562058845
L29,0.5158655251523944
L30,0.573633745877133
L40,0.6111443662715167
L43,0.5583643451338832
L50,0.5344770093207624
L53,0.509907707537021
L57,0.5510750121599399
L60,0.5112940531157998
L71,0.5044190242942931
L72,0.5271214242629242
L73,0.5264084873474952
L81,0.517830973454586
L82,0.525497084325869
L84,0.5234518055145834
L85,0.5289426902613228
L89,0.5230288148651091
L90,0.5349152838090018
L91,0.5194678912399736
L97,0.5680250899756515
L98,0.5219226343304507
M00,0.5437918006938438
M05,0.5775413684283552
M06,0.5392011281774771
M10,0.6278404518590552
M13,0.5435116085060537
M15,0.5565543964171635
M16,0.5906196099606869
M17,0.5920733858198086
M19,0.547674597858628
M23,0.5496492888688266
M31,0.5189471333052535
M32,0.5554478826360874
M35,0.5324281308825676
M40,0.5299338460722215
M41,0.5447630722493582
M45,0.5316481603038407
M47,0.5477596797425035
M50,0.5609506968190433
M51,0.5673048940003448
M66,0.5055049980431744
M70,0.5483123107513275
M71,0.5257145827876415
M72,0.5427755302038755
M75,0.5628323482735754
M76,0.5338528435221205
M77,0.5580892737813286
M79,0.543154222135417
M81,0.572608476071854
M84,0.5333200248929374
M86,0.5512160674880506
M87,0.5119777520085022
M94,0.5228583699686384
M96,0.5562294003238604
N12,0.5353302304003407
N13,0.5436000757894082
N18,0.5542807948297932
N19,0.5295549413015711
N20,0.5992610324476579
N21,0.5683823842929168
N30,0.5206005729466231
N31,0.5226240751834109
N32,0.5229380113121807
N35,0.49139529495267487
N40,0.5795734187362879
N41,0.5805255875276092
N42,0.5842757056012067
N43,0.5409250973931716
N45,0.5123537689691063
N48,0.5152886618442728
N50,0.5264503331343366
N60,0.527336541462431
N61,0.5123717963999954
N62,0.5951731303108209
N63,0.5082716155472051
N64,0.5184105103197763
N72,0.49123304531354056
N73,0.5207699943378564
N76,0.519139038458185
N80,0.5520450428647433
N81,0.5857614532596874
N83,0.5368836728160714
N84,0.5091791444402163
N85,0.4929672918112732
N87,0.5115903289908891
N88,0.503210577686014
N89,0.5170667499279037
N90,0.49737498747200226
N92,0.48905683408392797
N93,0.5178432660046965
N94,0.5249745175034912
N97,0.5144029460151297
N99,0.5158243816775401
O02,0.4976307042637502
O03,0.5176459741440801
O13,0.5834545640712662
O20,0.47707604675124576
O26,0.502838433943254
O34,0.5029011425800194
O36,0.5232702716158656
O48,0.5132909864643317
O99,0.5018132604639932
Q21,0.5296083951541581
Q61,0.5005597950530033
R33,0.501540412620276
R41,0.5164771339885661
S02,0.5072057819195277
S12,0.49889279766801714
S22,0.5554367890350531
S32,0.5481945018514635
S42,0.5596854390396039
S52,0.5697009052622197
S62,0.5375956810435794
S72,0.5662017669202011
S82,0.5447393417243549
S92,0.5549906682440577
W19,0.5036924224471155
