icd,auc
A04,0.5373326649280868
A08,0.5285302071851953
A09,0.5112039207300142
A41,0.5282495125033136
A49,0.5278760103968515
B00,0.4973354541911588
B02,0.5088783966083006
B07,0.52536161768865
B34,0.534893525579578
B35,0.4970199399330834
B37,0.5332531601345651
B99,0.5123152437023734
C34,0.5402306818690341
C44,0.5915928640933588
C83,0.519457919562289
C85,0.5242104554762206
C90,0.5238653213253064
C91,0.6061294759745625
D03,0.5558721781289404
D04,0.5555435400493492
D05,0.554136639586498
D09,0.5127748501503258
D12,0.5677358776396607
D13,0.5106437645879914
D16,0.4971758590539319
D17,0.5310774184523207
D18,0.5108570868719988
D21,0.5082712976724102
D22,0.5519493313628654
D23,0.5248919082700481
D24,0.5377290663190624
D25,0.5631605015815051
D27,0.507268945419829
D32,0.5699340564751648
D33,0.5330245161976447
D35,0.5178652111783056
D36,0.520476528225783
D47,0.5216726321070222
D50,0.5321653143691164
D51,0.5638793380354379
D64,0.5276490329360064
D68,0.5400194773471217
D69,0.5193953693137415
D70,0.5007720871873931
D72,0.5271893031647398
D75,0.5251665238166038
D86,0.5669630078548247
E03,0.6227885983709083
E04,0.6288195614036277
E05,0.5778713611140329
E06,0.5753053296500572
E10,0.607477433202591
E11,0.6432820484558631
E16,0.5779010765060054
E21,0.5593465539456909
E22,0.513022424125874
E23,0.5053155569957624
E27,0.5304438531300987
E28,0.5585721869297402
E66,0.5945253971573297
E78,0.5820607462900433
E83,0.5218535827738027
E86,0.5346913550379567
E87,0.5364099525400786
F02,0.5377886395909689
F03,0.5532988571193455
F05,0.5532385550084196
F06,0.5386255688042579
F10,0.5659724992304879
F17,0.564897012844322
F20,0.5497504836340854
F22,0.5376165781749059
F31,0.5350546958713048
F32,0.5612430243857164
F33,0.5502686808009032
F40,0.5388821123940178
F41,0.5552556785672437
F43,0.5785034806266315
F45,0.5227225178137677
F60,0.5807537800905173
G20,0.5049343013803568
G24,0.51934402403818
G25,0.5653682179601414
G30,0.6147150842824678
G35,0.5666828321872608
G40,0.53190893217824
G43,0.5711735390157638
G44,0.5591735325150301
G45,0.5351482558572941
G47,0.569385527656498
G50,0.5286596471786037
G51,0.5293019212064695
G54,0.5381637635205111
G56,0.5901573416757214
G57,0.5378676606514219
G58,0.532086652174757
G61,0.5025362121294837
G81,0.5425454643599064
G93,0.5264973426952237
G95,0.5281860745437899
H00,0.5211678924824441
H01,0.5174164224344439
H02,0.5096001413267709
H04,0.5078975886375173
H05,0.5099501953170058
H10,0.49524505879323966
