icd,auc
A04,0.5483826896517289
A08,0.5498366077491803
A09,0.5292996019302271
A41,0.5695502822741086
A49,0.5421013765580308
A60,0.5426350793755979
A63,0.5373134105129204
A69,0.5650934581457164
B00,0.526008124922297
B01,0.5288982016928397
B02,0.5260103311203425
B07,0.5226182823998639
B27,0.5567259400488701
B34,0.5296717824679268
B35,0.5125685436326136
B37,0.5460124073906686
B86,0.56829733089676715
B99,0.5561535081308618
C34,0.5463121221848408
C44,0.6175933497792786
C83,0.5878631129310823
C85,0.5750150027601746
C90,0.5956838927284316
C91,0.5999054230469829
D03,0.6234167044395301
D04,0.5919260246550543
D05,0.5672172083795953
D09,0.5895944723648519
D12,0.5403540709336028
D13,0.5296815936912107
D16,0.5605010438652455
D17,0.5405540453915907
D18,0.5273591130756938
D21,0.5513301552648509
D22,0.5269732337085307
D23,0.5325559354174669
D24,0.5476889098515285
D25,0.5736709181717147
D27,0.5725121958865027
D31,0.5205847389858145
D32,0.5267332388188649
D33,0.5431328354600979
D35,0.5371872333702409
D36,0.5258913924844754
D47,0.5394089915869437
D50,0.537124324551218
D51,0.5561994454263034
D58,0.5515781291915227
D62,0.5484077613208704
D64,0.5307918430614048
D68,0.5967075903792094
D69,0.5200181691585488
D70,0.5113540893245488
D72,0.5376077988626234
D75,0.525665688269131
D86,0.5725076715396255
E03,0.612735102852074
E04,0.5662997776437914
E05,0.5993899851635505
E06,0.620884329179907
E10,0.5968495612219076
E11,0.6405676539338543
E16,0.5530725544974443
E21,0.5577374670234393
E22,0.5379164792668235
E23,0.5366801084316779
E27,0.5502180514525544
E28,0.5339952745106558
E29,0.5511426452122822
E34,0.511305886877623
E66,0.6067260277705815
E73,0.5626389506174324
E78,0.5825607973307436
E83,0.5449060489892508
E86,0.559243334685891
E87,0.5606534294238716
F02,0.6159618287711902
F03,0.580027827494849
F05,0.5524277312669421
F06,0.539555755570248
F10,0.5830991263264967
F11,0.6222597627184994
F12,0.5944010947986519
F13,0.6412418221956071
F15,0.6200414262357421
F17,0.5961908111782386
F19,0.6062617280080997
F20,0.5988610389592054
F22,0.5910150455876851
F25,0.5963078866913611
F29,0.5839271362295554
F31,0.5931072236693756
F32,0.5560907152437928
F33,0.553022599671595
F34,0.5318094713937133
F39,0.5603908436321737
F40,0.5365286697977606
F41,0.556016027292623
