icd,auc
A04,0.5516963096460189
A08,0.5530851398784997
A09,0.5371984962499553
A41,0.5789196403080838
A49,0.5644328846870247
A60,0.5731595386463415
A63,0.5620544232855484
A69,0.5972415395037696
B00,0.5333495460344656
B01,0.5231241494104046
B02,0.5265101238268508
B07,0.53195132987684135
B27,0.6018215495927052
B34,0.5343055920926435
B35,0.5223632994690733
B37,0.5526543610650443
B86,0.5975983453922934
B99,0.561334148041937
C34,0.5667369619819995
C44,0.6185891295068691
C83,0.5986909696107335
C85,0.596516208957145
C90,0.5808563224279375
C91,0.6275813151829541
D03,0.6198015148864543
D04,0.5897314448470306
D05,0.5728390191662288
D09,0.566916995592591
D12,0.5420008940124491
D13,0.5652582857305666
D16,0.5750941290531287
D17,0.5450298345275244
D18,0.5311509268090053
D21,0.5655688000935221
D22,0.5307929326405199
D23,0.5352274249455702
D24,0.5683209414518299
D25,0.5796342897285229
D27,0.632111009326693
D31,0.5607041653567012
D32,0.5595693969441979
D33,0.5448791348557382
D35,0.5494764090736872
D36,0.5484221107323447
D47,0.5625982940365011
D50,0.5436930070862702
D51,0.5601719924896659
D58,0.5705489088056218
D62,0.5483715747940981
D64,0.5369540745735853
D68,0.6129644492229692
D69,0.5308363129492513
D70,0.5372600608704157
D72,0.5414766562263853
D75,0.5335789648515643
D86,0.5948857952664655
E03,0.614121367479442
E04,0.5712457856781775
E05,0.6085278370060705
E06,0.6292777808340242
E10,0.6065949139744461
E11,0.6423327305035652
E16,0.5640805113412795
E21,0.5550634919544435
E22,0.5557347391227888
E23,0.5632335226945234
E27,0.5517401418034826
E28,0.5345074584972255
E29,0.5467756091576205
E34,0.5485805312389413
E66,0.6114554979133014
E73,0.5785526636102062
E78,0.5859637723981412
E83,0.5491115083331539
E86,0.5709702006748851
E87,0.565081398377496
F02,0.6473499857668674
F03,0.6500194357975203
F05,0.6464914133514121
F06,0.5653597871961864
F10,0.5873033625081994
F11,0.6238557869414957
F12,0.6049077791589894
F13,0.6263214647435003
F15,0.6389076478174658
F17,0.6114692061790793
F19,0.6114591050378141
F20,0.6273089693212149
F22,0.6130787366640496
F25,0.6213767073372887
F29,0.5990694096725105
F31,0.6080302620743321
F32,0.5645155570450359
F33,0.561046978555961
F34,0.5474180509670091
F39,0.5643832504223603
