icd,auc
A04,0.5306882921224766
A08,0.5531716870890568
A09,0.5213973604365026
A41,0.5762861413714785
A49,0.560653103212652
A60,0.5492297318579595
A63,0.5478806946961955
A69,0.5339654775544869
B00,0.5159710320720244
B01,0.5558089207028397
B02,0.5204742019939357
B07,0.5140076847210651
B27,0.6140675236135406
B34,0.5233090543091422
B35,0.5183501235386179
B37,0.5341975665259979
B86,0.5772519060470156
B99,0.5498867857825512
C34,0.5536317314405624
C44,0.6064542411228018
C83,0.597448244518229
C85,0.5709741219536749
C90,0.6050634873424903
C91,0.6073696606459436
D03,0.6103083721558683
D04,0.6000271538058516
D05,0.5600711217755421
D09,0.5419219752968436
D12,0.5384908190009213
D13,0.5577973082262557
D16,0.5835234384471776
D17,0.5431018170198225
D18,0.4998077535711961
D21,0.5534065294617505
D22,0.52644476123602
D23,0.5328202154734859
D24,0.5449506921363837
D25,0.5685902778517917
D27,0.5664577934631708
D31,0.5402079606210779
D32,0.5598014143779665
D33,0.5580861019886848
D35,0.5484222930468416
D36,0.5188149567638503
D47,0.5260440960309922
D50,0.550346805312428
D51,0.5609197291356198
D58,0.5710753951121104
D62,0.5442703183003128
D64,0.5277434415337787
D68,0.5869645243468471
D69,0.5035739354513472
D70,0.5182997662547028
D72,0.5429775656023237
D75,0.5222509745679643
D86,0.5880435665336705
E03,0.6141482752070271
E04,0.557843967066144
E05,0.5848819007980574
E06,0.6182698109132968
E10,0.6112027455825861
E11,0.6310783524793012
E16,0.5678694722686555
E21,0.5772467287409371
E22,0.5659972211996922
E23,0.5267543668412749
E27,0.539641053778971
E28,0.5287370163661037
E29,0.5249373570300377
E34,0.5467630666865086
E66,0.5997395104882235
E73,0.5838359912748621
E78,0.5902817673525106
E83,0.5556131329781622
E86,0.5617890027783663
E87,0.5451628475691829
F02,0.5247329196238206
F03,0.6060736435087248
F05,0.5938799338733286
F06,0.5363007367522719
F10,0.5909003853248858
F11,0.6212985966006084
F12,0.5946612134688831
F13,0.6395339321100812
F15,0.6364391646635518
F17,0.6206133253160341
F19,0.6054457012832544
F20,0.613957626651628
F22,0.611674302356585
F25,0.6237682731707203
F29,0.595363244521628
F31,0.6087480058300897
F32,0.5533012128965032
F33,0.538222158415618
F34,0.5308878517674169
F39,0.5435247749649784
F40,0.5589283264726489
F41,0.5527561088585321
F42,0.5360166666337934
F43,0.5388613579452889
F44,0.6040210780684365
F45,0.5507323721991276
F48,0.6017443765286542
F50,0.5862174709592767
F51,0.5290281774760829
F60,0.5911536543025299
F90,0.5463320792960544
F99,0.6094655340908469
G20,0.5623409313811504
G24,0.5571642439450455
G25,0.5545351576897866
G30,0.7069660701474745
G35,0.5933490743996304
G40,0.5613857139768073
G43,0.5673660461751909
G44,0.5370535293492726
G45,0.5451296728356945
G47,0.5522704879829105
G50,0.5530942405912374
G51,0.527957168258061
G54,0.5275501338838323
G56,0.575155163426723
G57,0.5356880981424275
G58,0.5439680671634443
G61,0.5599776315405256
G72,0.5603275870129157
G81,0.5620994704119037
G93,0.5374961082099167
G95,0.5629745288376423
G97,0.585793781543318
H00,0.5175639292196135
H01,0.5228373578852142
H02,0.5177249866424303
H04,0.5079153913425809
H05,0.5767559255879879
H10,0.5057979012862736
H11,0.5322896944655866
H16,0.5341605743544107
H18,0.5467864032487598
H20,0.5880834766250751
H25,0.5146482916175268
H26,0.5044515148534328
H33,0.553593740041622
H34,0.5187693565331981
H35,0.5385215634798672
H40,0.5763106261853497
