prs_group,age_bin,n_group_total,n_case,prev_rate,icd
Bottom 10%,65-70,8539,15,0.0017566459772807121,G24
Bottom 10%,70-75,231,0,0,G24
Middle 10%,40-45,3645,4,0.0010973936899862826,G24
Middle 10%,45-50,4818,7,0.0014528850145288502,G24
Middle 10%,50-55,5948,9,0.0015131136516476126,G24
Middle 10%,55-60,7454,11,0.0014757177354440569,G24
Middle 10%,60-65,10647,11,0.0010331548793087255,G24
Middle 10%,65-70,8460,11,0.0013002364066193853,G24
Middle 10%,70-75,241,1,0.004149377593360996,G24
Top 10%,35-40,1,0,0,G24
Top 10%,40-45,3739,3,8.023535704733886e-4,G24
Top 10%,45-50,5128,12,0.00234009360374415,G24
Top 10%,50-55,5929,9,0.0015179625569235959,G24
Top 10%,55-60,7458,15,0.002011263073209976,G24
Top 10%,60-65,10333,19,0.0018387689925481467,G24
Top 10%,65-70,8395,17,0.0020250148898153662,G24
Top 10%,70-75,231,0,0,G24
Bottom 10%,40-45,3599,8,0.0022228396776882466,G25
Bottom 10%,45-50,4918,21,0.004270028466856445,G25
Bottom 10%,50-55,5903,27,0.004573945451465357,G25
Bottom 10%,55-60,7545,40,0.005301524188204109,G25
Bottom 10%,60-65,10561,63,0.005965344190891014,G25
Bottom 10%,65-70,8452,60,0.00709891150023663,G25
Bottom 10%,70-75,238,2,0.008403361344537815,G25
Middle 10%,35-40,1,0,0,G25
Middle 10%,40-45,3672,9,0.0024509803921568627,G25
Middle 10%,45-50,5045,24,0.004757185332011893,G25
Middle 10%,50-55,5960,26,0.00436241610738255,G25
Middle 10%,55-60,7334,46,0.006272157076629398,G25
Middle 10%,60-65,10495,95,0.009051929490233444,G25
Middle 10%,65-70,8466,83,0.00980392156862745,G25
Middle 10%,70-75,242,3,0.012396694214876033,G25
Top 10%,40-45,3648,14,0.003837719298245614,G25
Top 10%,45-50,4827,25,0.005179200331468821,G25
Top 10%,50-55,5980,40,0.006688963210702341,G25
Top 10%,55-60,7443,64,0.008598683326615612,G25
Top 10%,60-65,10510,112,0.01065651760228354,G25
Top 10%,65-70,8583,130,0.015146219270651287,G25
Top 10%,70-75,223,2,0.008968609865470852,G25
Bottom 10%,40-45,3599,1,2.778549597110308e-4,G30
Bottom 10%,45-50,4933,5,0.0010135819987837015,G30
Bottom 10%,50-55,5938,9,0.0015156618390030313,G30
Bottom 10%,55-60,7533,21,0.0027877339705296694,G30
Bottom 10%,60-65,10484,121,0.011541396413582603,G30
Bottom 10%,65-70,8558,256,0.029913531198878244,G30
Bottom 10%,70-75,207,10,0.04830917874396135,G30
Middle 10%,35-40,1,0,0,G30
Middle 10%,40-45,3925,1,2.5477707006369424e-4,G30
Middle 10%,45-50,5211,4,7.676069852235655e-4,G30
Middle 10%,50-55,6423,7,0.001089833411178577,G30
Middle 10%,55-60,7968,23,0.0028865461847389557,G30
Middle 10%,60-65,11743,129,0.010985267819126288,G30
Middle 10%,65-70,9615,268,0.027873114924596983,G30
Middle 10%,70-75,257,10,0.038910505836575876,G30
Top 10%,40-45,3799,2,5.264543300868649e-4,G30
Top 10%,45-50,5017,2,3.9864460833167234e-4,G30
Top 10%,50-55,6170,9,0.001458670988654781,G30
Top 10%,55-60,7659,29,0.0037863950907429168,G30
Top 10%,60-65,11056,107,0.009678002894356006,G30
Top 10%,65-70,8960,221,0.02466517857142857,G30
Top 10%,70-75,249,8,0.0321285140562249,G30
Bottom 10%,40-45,3536,12,0.003393665158371041,G35
Bottom 10%,45-50,4788,24,0.005012531328320802,G35
Bottom 10%,50-55,5805,19,0.003273040482342808,G35
Bottom 10%,55-60,7452,14,0.001878690284487386,G35
Bottom 10%,60-65,10680,22,0.002059925093632959,G35
Bottom 10%,65-70,8726,20,0.0022920009168003667,G35
Bottom 10%,70-75,227,0,0,G35
Middle 10%,35-40,1,0,0,G35
Middle 10%,40-45,3602,21,0.005830094392004442,G35
Middle 10%,45-50,4840,37,0.007644628099173554,G35
Middle 10%,50-55,5794,35,0.0060407317915084574,G35
Middle 10%,55-60,7502,53,0.007064782724606772,G35
Middle 10%,60-65,10645,45,0.004227336777829967,G35
Middle 10%,65-70,8621,32,0.0037118663728105787,G35
Middle 10%,70-75,216,1,0.004629629629629629,G35
Top 10%,40-45,3778,30,0.007940709370037057,G35
Top 10%,45-50,5020,53,0.01055776892430279,G35
Top 10%,50-55,6080,58,0.009539473684210526,G35
Top 10%,55-60,7460,70,0.00938337801608579,G35
Top 10%,60-65,10302,63,0.00611531741409435,G35
Top 10%,65-70,8369,41,0.0048990321424303976,G35
Top 10%,70-75,205,1,0.004878048780487805,G35
Bottom 10%,40-45,3320,53,0.015963855421686747,G40
Bottom 10%,45-50,4662,71,0.015229515229515229,G40
Bottom 10%,50-55,5817,83,0.014268523293794052,G40
Bottom 10%,55-60,7436,117,0.015734265734265736,G40
Bottom 10%,60-65,10835,167,0.01541301338255653,G40
Bottom 10%,65-70,8939,183,0.0204720886005146,G40
Bottom 10%,70-75,205,2,0.00975609756097561,G40
Middle 10%,35-40,1,0,0,G40
Middle 10%,40-45,3654,64,0.01751505199781062,G40
Middle 10%,45-50,4844,70,0.014450867052023121,G40
Middle 10%,50-55,5818,85,0.014609831557236164,G40
Middle 10%,55-60,7500,133,0.017733333333333334,G40
Middle 10%,60-65,10509,166,0.01579598439432867,G40
Middle 10%,65-70,8648,157,0.018154486586493986,G40
Middle 10%,70-75,240,7,0.029166666666666667,G40
Top 10%,35-40,3,0,0,G40
Top 10%,40-45,3954,65,0.016439049064238747,G40
Top 10%,45-50,5164,85,0.01646010844306739,G40
Top 10%,50-55,6260,102,0.016293929712460065,G40
Top 10%,55-60,7199,125,0.01736352271148771,G40
Top 10%,60-65,10415,216,0.02073931829092655,G40
Top 10%,65-70,7974,167,0.02094306496112365,G40
Top 10%,70-75,245,8,0.0326530612244898,G40
Bottom 10%,40-45,3380,61,0.01804733727810651,G43
Bottom 10%,45-50,4670,53,0.011349036402569594,G43
Bottom 10%,50-55,5706,78,0.013669821240799159,G43
Bottom 10%,55-60,7501,100,0.013331555792560993,G43
Bottom 10%,60-65,10854,124,0.01142435968306615,G43
Bottom 10%,65-70,8887,75,0.00843929334983684,G43
Bottom 10%,70-75,218,3,0.013761467889908258,G43
Middle 10%,40-45,3494,82,0.02346880366342301,G43
Middle 10%,45-50,4730,118,0.024947145877378434,G43
Middle 10%,50-55,6065,138,0.02275350370981039,G43
Middle 10%,55-60,7339,131,0.0178498433029023,G43
Middle 10%,60-65,10750,157,0.014604651162790697,G43
Middle 10%,65-70,8599,138,0.016048377718339342,G43
Middle 10%,70-75,236,2,0.00847457627118644,G43
Top 10%,35-40,2,0,0,G43
Top 10%,40-45,4286,159,0.03709752683154456,G43
Top 10%,45-50,5618,218,0.03880384478462086,G43
Top 10%,50-55,6220,195,0.03135048231511254,G43
Top 10%,55-60,7166,213,0.02972369522746302,G43
Top 10%,60-65,9814,256,0.026085184430405542,G43
Top 10%,65-70,7898,149,0.0188655355786275,G43
Top 10%,70-75,210,5,0.023809523809523808,G43
Bottom 10%,35-40,1,0,0,G44
Bottom 10%,40-45,3338,7,0.002097064110245656,G44
Bottom 10%,45-50,4666,12,0.002571795970852979,G44
Bottom 10%,50-55,5694,13,0.00228310502283105,G44
Bottom 10%,55-60,7496,18,0.00240128068303095,G44
Bottom 10%,60-65,10887,23,0.0021126113713603382,G44
Bottom 10%,65-70,8907,21,0.0023576961940047153,G44
Bottom 10%,70-75,226,1,0.004424778761061947,G44
Middle 10%,40-45,3526,21,0.005955757231990925,G44
Middle 10%,45-50,4861,17,0.003497222793663855,G44
Middle 10%,50-55,5851,15,0.00256366433088361,G44
Middle 10%,55-60,7422,22,0.0029641606036108865,G44
Middle 10%,60-65,10700,24,0.0022429906542056075,G44
Middle 10%,65-70,8655,20,0.002310803004043905,G44
Middle 10%,70-75,198,0,0,G44
Top 10%,35-40,1,0,0,G44
Top 10%,40-45,4161,29,0.006969478490747416,G44
Top 10%,45-50,5292,28,0.005291005291005291,G44
Top 10%,50-55,6086,29,0.004765034505422281,G44
Top 10%,55-60,7313,24,0.0032818268836318884,G44
Top 10%,60-65,10092,38,0.0037653586999603647,G44
Top 10%,65-70,8052,20,0.0024838549428713363,G44
Top 10%,70-75,217,1,0.004608294930875576,G44
Bottom 10%,35-40,1,0,0,G45
Bottom 10%,40-45,3404,13,0.00381903642773208,G45
Bottom 10%,45-50,4676,17,0.0036355859709153123,G45
Bottom 10%,50-55,5799,41,0.007070184514571478,G45
Bottom 10%,55-60,7345,63,0.008577263444520082,G45
Bottom 10%,60-65,10850,150,0.013824884792626729,G45
Bottom 10%,65-70,8896,174,0.01955935251798561,G45
Bottom 10%,70-75,243,4,0.01646090534979424,G45
Middle 10%,35-40,1,0,0,G45
Middle 10%,40-45,3618,11,0.0030403537866224434,G45
Middle 10%,45-50,4778,27,0.005650899958141482,G45
Middle 10%,50-55,5824,57,0.009787087912087912,G45
Middle 10%,55-60,7488,111,0.014823717948717948,G45
Middle 10%,60-65,10655,167,0.015673392773345847,G45
Middle 10%,65-70,8618,231,0.02680436296124391,G45
Middle 10%,70-75,231,8,0.03463203463203463,G45
Top 10%,35-40,1,0,0,G45
Top 10%,40-45,4051,18,0.004443347321648976,G45
Top 10%,45-50,5298,31,0.005851264628161571,G45
Top 10%,50-55,6083,71,0.011671872431366102,G45
Top 10%,55-60,7407,102,0.01377075739165654,G45
Top 10%,60-65,10141,224,0.022088551424908787,G45
Top 10%,65-70,8033,248,0.030872650317440558,G45
Top 10%,70-75,200,7,0.035,G45
Bottom 10%,35-40,1,0,0,G47
Bottom 10%,40-45,3352,55,0.016408114558472554,G47
Bottom 10%,45-50,4765,93,0.01951731374606506,G47
Bottom 10%,50-55,5740,131,0.022822299651567943,G47
Bottom 10%,55-60,7494,149,0.019882572724846545,G47
Bottom 10%,60-65,10741,233,0.02169257983427986,G47
Bottom 10%,65-70,8872,175,0.01972497745716862,G47
Bottom 10%,70-75,250,2,0.008,G47
Middle 10%,40-45,3700,87,0.023513513513513513,G47
Middle 10%,45-50,5033,157,0.031194118815815616,G47
Middle 10%,50-55,5901,171,0.028978139298423997,G47
Middle 10%,55-60,7434,239,0.03214958299704063,G47
Middle 10%,60-65,10478,281,0.026818095056308455,G47
Middle 10%,65-70,8456,249,0.02944654683065279,G47
Middle 10%,70-75,211,3,0.014218009478672985,G47
Top 10%,35-40,1,0,0,G47
Top 10%,40-45,4038,180,0.04457652303120357,G47
Top 10%,45-50,5066,223,0.044018949861823926,G47
Top 10%,50-55,6120,279,0.045588235294117645,G47
Top 10%,55-60,7386,355,0.04806390468453831,G47
Top 10%,60-65,10237,428,0.04180912376672853,G47
Top 10%,65-70,8149,294,0.03607804638605964,G47
Top 10%,70-75,217,10,0.04608294930875576,G47
Bottom 10%,40-45,3557,5,0.0014056789429294349,G50
Bottom 10%,45-50,4738,10,0.002110595187842972,G50
Bottom 10%,50-55,5738,12,0.0020913210177762286,G50
Bottom 10%,55-60,7498,15,0.0020005334755934918,G50
Bottom 10%,60-65,10646,27,0.002536163817396205,G50
Bottom 10%,65-70,8800,28,0.003181818181818182,G50
Bottom 10%,70-75,238,2,0.008403361344537815,G50
Middle 10%,35-40,3,0,0,G50
Middle 10%,40-45,3613,4,0.0011071132023249377,G50
Middle 10%,45-50,4898,14,0.0028583095140873828,G50
Middle 10%,50-55,5824,15,0.0025755494505494505,G50
Middle 10%,55-60,7471,19,0.0025431669120599652,G50
Middle 10%,60-65,10607,29,0.0027340435561421703,G50
Middle 10%,65-70,8578,34,0.003963627885287946,G50
Middle 10%,70-75,219,0,0,G50
Top 10%,40-45,3748,3,8.004268943436499e-4,G50
Top 10%,45-50,4994,8,0.0016019223067681217,G50
Top 10%,50-55,6005,20,0.0033305578684429643,G50
Top 10%,55-60,7401,22,0.0029725712741521418,G50
Top 10%,60-65,10488,36,0.003432494279176201,G50
Top 10%,65-70,8339,34,0.004077227485309989,G50
Top 10%,70-75,239,0,0,G50
Bottom 10%,35-40,1,0,0,G51
Bottom 10%,40-45,3404,13,0.00381903642773208,G51
Bottom 10%,45-50,4676,14,0.0029940119760479044,G51
Bottom 10%,50-55,5799,19,0.00327642697016727,G51
Bottom 10%,55-60,7345,29,0.003948264125255276,G51
Bottom 10%,60-65,10850,41,0.0037788018433179723,G51
Bottom 10%,65-70,8896,44,0.0049460431654676255,G51
Bottom 10%,70-75,243,0,0,G51
Middle 10%,35-40,1,0,0,G51
Middle 10%,40-45,3618,9,0.0024875621890547263,G51
Middle 10%,45-50,4778,12,0.0025115110925073253,G51
Middle 10%,50-55,5824,27,0.004635989010989011,G51
Middle 10%,55-60,7488,35,0.004674145299145299,G51
Middle 10%,60-65,10655,38,0.0035664007508212107,G51
Middle 10%,65-70,8618,54,0.006265954977953121,G51
Middle 10%,70-75,231,0,0,G51
Top 10%,35-40,1,0,0,G51
Top 10%,40-45,4051,21,0.005183905208590471,G51
Top 10%,45-50,5298,45,0.008493771234428085,G51
Top 10%,50-55,6083,30,0.004931777083675818,G51
Top 10%,55-60,7407,43,0.0058053192925610906,G51
Top 10%,60-65,10141,59,0.005817966669953653,G51
Top 10%,65-70,8033,51,0.0063488111539897925,G51
Top 10%,70-75,200,2,0.01,G51
Bottom 10%,40-45,3471,6,0.001728608470181504,G54
Bottom 10%,45-50,4736,8,0.0016891891891891893,G54
Bottom 10%,50-55,5741,7,0.0012192997735586135,G54
Bottom 10%,55-60,7532,5,6.638343069569836e-4,G54
Bottom 10%,60-65,10641,9,8.457851705666761e-4,G54
Bottom 10%,65-70,8847,11,0.0012433593308466147,G54
Bottom 10%,70-75,246,1,0.0040650406504065045,G54
Middle 10%,40-45,3616,9,0.002488938053097345,G54
Middle 10%,45-50,4860,8,0.0016460905349794238,G54
Middle 10%,50-55,5845,13,0.0022241231822070144,G54
Middle 10%,55-60,7541,9,0.001193475666357247,G54
Middle 10%,60-65,10511,24,0.002283322233850252,G54
Middle 10%,65-70,8604,12,0.001394700139470014,G54
Middle 10%,70-75,236,0,0,G54
Top 10%,40-45,3787,8,0.002112490097702667,G54
Top 10%,45-50,5145,13,0.0025267249757045676,G54
Top 10%,50-55,6063,17,0.0028038924624773213,G54
Top 10%,55-60,7322,20,0.0027314941272876263,G54
Top 10%,60-65,10508,32,0.0030452988199467074,G54
Top 10%,65-70,8169,22,0.0026931080915656752,G54
Top 10%,70-75,220,1,0.004545454545454545,G54
Bottom 10%,35-40,2,0,0,G56
Bottom 10%,40-45,3470,64,0.018443804034582133,G56
Bottom 10%,45-50,4703,100,0.0212630236019562,G56
Bottom 10%,50-55,5748,122,0.021224773834377174,G56
Bottom 10%,55-60,7435,178,0.023940820443846673,G56
Bottom 10%,60-65,10899,256,0.023488393430589963,G56
Bottom 10%,65-70,8721,221,0.025341130604288498,G56
Bottom 10%,70-75,236,6,0.025423728813559324,G56
Middle 10%,40-45,3720,100,0.026881720430107527,G56
Middle 10%,45-50,4872,195,0.04002463054187192,G56
Middle 10%,50-55,5901,245,0.04151838671411625,G56
Middle 10%,55-60,7445,309,0.04150436534586971,G56
Middle 10%,60-65,10613,447,0.042118156977292,G56
Middle 10%,65-70,8429,396,0.046980662000237275,G56
Middle 10%,70-75,233,9,0.03862660944206009,G56
Top 10%,40-45,3725,207,0.05557046979865772,G56
Top 10%,45-50,4954,295,0.05954784012918853,G56
Top 10%,50-55,5943,439,0.07386841662460036,G56
Top 10%,55-60,7452,546,0.07326892109500806,G56
Top 10%,60-65,10497,763,0.0726874345050967,G56
Top 10%,65-70,8430,585,0.0693950177935943,G56
Top 10%,70-75,213,13,0.06103286384976526,G56
Bottom 10%,40-45,3557,16,0.004498172617374192,G57
Bottom 10%,45-50,4738,23,0.0048543689320388345,G57
Bottom 10%,50-55,5738,31,0.005402579295921924,G57
Bottom 10%,55-60,7498,35,0.00466791144305148,G57
Bottom 10%,60-65,10646,67,0.006293443546872064,G57
Bottom 10%,65-70,8800,33,0.00375,G57
Bottom 10%,70-75,238,1,0.004201680672268907,G57
Middle 10%,35-40,3,0,0,G57
Middle 10%,40-45,3613,30,0.008303349017437033,G57
Middle 10%,45-50,4898,32,0.006533278889342589,G57
Middle 10%,50-55,5824,43,0.007383241758241758,G57
Middle 10%,55-60,7471,54,0.007227948065854638,G57
Middle 10%,60-65,10607,84,0.007919298576411804,G57
Middle 10%,65-70,8578,49,0.005712287246444393,G57
Middle 10%,70-75,219,1,0.0045662100456621,G57
Top 10%,40-45,3748,18,0.0048025613660619,G57
Top 10%,45-50,4994,47,0.009411293552262716,G57
Top 10%,50-55,6005,42,0.0069941715237302245,G57
Top 10%,55-60,7401,69,0.009323064450749898,G57
Top 10%,60-65,10488,95,0.009057971014492754,G57
Top 10%,65-70,8339,53,0.006355678138865572,G57
Top 10%,70-75,239,2,0.008368200836820083,G57
Bottom 10%,35-40,1,0,0,G58
Bottom 10%,40-45,3338,3,8.987417615338526e-4,G58
Bottom 10%,45-50,4666,4,8.572653236176596e-4,G58
Bottom 10%,50-55,5694,8,0.0014049877063575693,G58
Bottom 10%,55-60,7496,13,0.0017342582710779082,G58
Bottom 10%,60-65,10887,15,0.0013777900248002205,G58
Bottom 10%,65-70,8907,13,0.0014595262153362524,G58
Bottom 10%,70-75,226,1,0.004424778761061947,G58
Middle 10%,40-45,3526,4,0.0011344299489506524,G58
Middle 10%,45-50,4861,4,8.228759514503189e-4,G58
Middle 10%,50-55,5851,6,0.0010254657323534439,G58
Middle 10%,55-60,7422,13,0.0017515494475882512,G58
Middle 10%,60-65,10700,22,0.00205607476635514,G58
Middle 10%,65-70,8655,16,0.0018486424032351243,G58
Middle 10%,70-75,198,0,0,G58
Top 10%,35-40,1,0,0,G58
Top 10%,40-45,4161,6,0.0014419610670511895,G58
Top 10%,45-50,5292,6,0.0011337868480725624,G58
Top 10%,50-55,6086,12,0.001971738416036806,G58
Top 10%,55-60,7313,15,0.0020511418022699304,G58
Top 10%,60-65,10092,25,0.0024772096710265557,G58
Top 10%,65-70,8052,21,0.0026080476900149033,G58
Top 10%,70-75,217,0,0,G58
Bottom 10%,35-40,2,0,0,G61
Bottom 10%,40-45,3532,2,5.662514156285391e-4,G61
Bottom 10%,45-50,4687,2,4.267121826328142e-4,G61
Bottom 10%,50-55,5756,3,5.211952744961779e-4,G61
Bottom 10%,55-60,7434,12,0.0016142050040355124,G61
Bottom 10%,60-65,10966,13,0.0011854824001459056,G61
Bottom 10%,65-70,8619,13,0.0015082956259426848,G61
Bottom 10%,70-75,218,0,0,G61
Middle 10%,40-45,3593,4,0.001113275814082939,G61
Middle 10%,45-50,4819,1,2.0751193193608634e-4,G61
Middle 10%,50-55,5905,10,0.001693480101608806,G61
Middle 10%,55-60,7483,18,0.002405452358679674,G61
Middle 10%,60-65,10580,20,0.001890359168241966,G61
Middle 10%,65-70,8579,17,0.0019815829350740177,G61
Middle 10%,70-75,254,0,0,G61
Top 10%,40-45,4018,2,4.977600796416127e-4,G61
Top 10%,45-50,5273,5,9.482268158543523e-4,G61
Top 10%,50-55,6091,4,6.567066163191594e-4,G61
Top 10%,55-60,7343,8,0.001089472967451995,G61
Top 10%,60-65,10043,18,0.0017922931395001494,G61
Top 10%,65-70,8241,12,0.0014561339643247178,G61
Top 10%,70-75,205,2,0.00975609756097561,G61
Bottom 10%,35-40,1,0,0,G81
Bottom 10%,40-45,3352,14,0.004176610978520286,G81
Bottom 10%,45-50,4765,16,0.0033578174186778592,G81
Bottom 10%,50-55,5740,37,0.006445993031358885,G81
Bottom 10%,55-60,7494,55,0.007339204697091006,G81
Bottom 10%,60-65,10741,129,0.012010054929708594,G81
Bottom 10%,65-70,8872,145,0.016343552750225428,G81
Bottom 10%,70-75,250,9,0.036,G81
Middle 10%,40-45,3700,19,0.005135135135135135,G81
Middle 10%,45-50,5033,35,0.006954102920723227,G81
Middle 10%,50-55,5901,40,0.006778512116590409,G81
Middle 10%,55-60,7434,72,0.009685230024213076,G81
Middle 10%,60-65,10478,126,0.012025195648024432,G81
Middle 10%,65-70,8456,164,0.019394512771996216,G81
Middle 10%,70-75,211,8,0.037914691943127965,G81
Top 10%,35-40,1,0,0,G81
Top 10%,40-45,4038,14,0.003467062902426944,G81
Top 10%,45-50,5066,30,0.005921831819976312,G81
Top 10%,50-55,6120,66,0.010784313725490196,G81
Top 10%,55-60,7386,96,0.012997562956945572,G81
Top 10%,60-65,10237,144,0.014066621080394647,G81
Top 10%,65-70,8149,169,0.020738740949809792,G81
Top 10%,70-75,217,6,0.027649769585253458,G81
Bottom 10%,35-40,1,0,0,G93
Bottom 10%,40-45,3338,35,0.010485320551228281,G93
Bottom 10%,45-50,4666,35,0.007501071581654522,G93
Bottom 10%,50-55,5694,54,0.009483667017913594,G93
Bottom 10%,55-60,7496,74,0.009871931696905017,G93
Bottom 10%,60-65,10887,108,0.009920088178561588,G93
Bottom 10%,65-70,8907,96,0.010778039744021556,G93
Bottom 10%,70-75,226,7,0.030973451327433628,G93
Middle 10%,40-45,3526,38,0.010777084515031198,G93
Middle 10%,45-50,4861,41,0.008434478502365768,G93
Middle 10%,50-55,5851,65,0.011109212100495642,G93
Middle 10%,55-60,7422,71,0.009566154675289679,G93
Middle 10%,60-65,10700,126,0.01177570093457944,G93
Middle 10%,65-70,8655,116,0.01340265742345465,G93
Middle 10%,70-75,198,5,0.025252525252525252,G93
Top 10%,35-40,1,0,0,G93
Top 10%,40-45,4161,40,0.009613073780341264,G93
Top 10%,45-50,5292,56,0.010582010582010581,G93
Top 10%,50-55,6086,82,0.013473545842918173,G93
Top 10%,55-60,7313,98,0.013400793108163545,G93
Top 10%,60-65,10092,130,0.012881490289338089,G93
Top 10%,65-70,8052,108,0.013412816691505217,G93
Top 10%,70-75,217,3,0.013824884792626729,G93
Bottom 10%,40-45,3395,10,0.0029455081001472753,G95
Bottom 10%,45-50,4711,10,0.0021226915729144554,G95
Bottom 10%,50-55,5742,16,0.002786485545106235,G95
Bottom 10%,55-60,7614,24,0.0031520882584712374,G95
Bottom 10%,60-65,10705,32,0.0029892573563755254,G95
Bottom 10%,65-70,8804,35,0.003975465697410268,G95
Bottom 10%,70-75,243,0,0,G95
Middle 10%,35-40,1,0,0,G95
Middle 10%,40-45,3688,10,0.0027114967462039045,G95
Middle 10%,45-50,4822,8,0.0016590626296142678,G95
Middle 10%,50-55,5868,16,0.0027266530334014998,G95
Middle 10%,55-60,7439,23,0.003091813415781691,G95
Middle 10%,60-65,10471,39,0.0037245726291662688,G95
Middle 10%,65-70,8696,35,0.0040248390064397425,G95
Middle 10%,70-75,230,1,0.004347826086956522,G95
Top 10%,40-45,3919,10,0.0025516713447307987,G95
Top 10%,45-50,5152,22,0.004270186335403727,G95
Top 10%,50-55,6023,24,0.003984725219990038,G95
Top 10%,55-60,7425,36,0.0048484848484848485,G95
Top 10%,60-65,10355,52,0.005021728633510382,G95
Top 10%,65-70,8120,47,0.005788177339901478,G95
Top 10%,70-75,220,1,0.004545454545454545,G95
Bottom 10%,40-45,3666,17,0.004637206764866339,H00
Bottom 10%,45-50,4872,30,0.006157635467980296,H00
Bottom 10%,50-55,5910,37,0.006260575296108291,H00
Bottom 10%,55-60,7398,38,0.005136523384698567,H00
Bottom 10%,60-65,10524,43,0.0040858988977575065,H00
Bottom 10%,65-70,8611,34,0.003948438044361863,H00
Bottom 10%,70-75,233,5,0.02145922746781116,H00
Middle 10%,35-40,1,0,0,H00
Middle 10%,40-45,3700,28,0.0075675675675675675,H00
Middle 10%,45-50,4925,40,0.008121827411167513,H00
Middle 10%,50-55,5984,49,0.008188502673796791,H00
Middle 10%,55-60,7501,40,0.005332622317024397,H00
Middle 10%,60-65,10495,68,0.006479275845640781,H00
Middle 10%,65-70,8400,49,0.005833333333333334,H00
Middle 10%,70-75,208,1,0.004807692307692308,H00
Top 10%,35-40,1,0,0,H00
Top 10%,40-45,3597,35,0.009730330831248262,H00
Top 10%,45-50,4929,44,0.008926759991884763,H00
Top 10%,50-55,5845,58,0.00992301112061591,H00
Top 10%,55-60,7419,79,0.01064833535516916,H00
Top 10%,60-65,10699,79,0.007383867651182353,H00
Top 10%,65-70,8495,71,0.008357857563272513,H00
Top 10%,70-75,229,3,0.013100436681222707,H00
Bottom 10%,35-40,1,0,0,H01
Bottom 10%,40-45,3676,4,0.001088139281828074,H01
Bottom 10%,45-50,4932,9,0.0018248175182481751,H01
Bottom 10%,50-55,5909,10,0.0016923337282112032,H01
Bottom 10%,55-60,7390,25,0.0033829499323410014,H01
Bottom 10%,60-65,10510,42,0.003996194100856327,H01
Bottom 10%,65-70,8583,65,0.007573109635325643,H01
Bottom 10%,70-75,213,3,0.014084507042253521,H01
Middle 10%,40-45,3662,6,0.0016384489350081922,H01
Middle 10%,45-50,4801,9,0.0018746094563632577,H01
Middle 10%,50-55,5914,20,0.0033818058843422386,H01
Middle 10%,55-60,7399,27,0.0036491417759156645,H01
Middle 10%,60-65,10601,43,0.004056221111215923,H01
Middle 10%,65-70,8613,63,0.0073145245559038665,H01
Middle 10%,70-75,224,2,0.008928571428571428,H01
Top 10%,40-45,3647,8,0.0021935837674801205,H01
Top 10%,45-50,4996,8,0.0016012810248198558,H01
Top 10%,50-55,5763,16,0.0027763317716467117,H01
Top 10%,55-60,7498,23,0.003067484662576687,H01
Top 10%,60-65,10646,64,0.006011647567161375,H01
Top 10%,65-70,8446,56,0.006630357565711579,H01
Top 10%,70-75,218,1,0.0045871559633027525,H01
Bottom 10%,35-40,1,0,0,H02
Bottom 10%,40-45,3620,49,0.013535911602209945,H02
Bottom 10%,45-50,4891,71,0.014516458801881005,H02
Bottom 10%,50-55,5868,96,0.016359918200409,H02
Bottom 10%,55-60,7415,162,0.02184760620364127,H02
Bottom 10%,60-65,10502,352,0.03351742525233289,H02
Bottom 10%,65-70,8700,345,0.039655172413793106,H02
Bottom 10%,70-75,217,7,0.03225806451612903,H02
Middle 10%,40-45,3606,26,0.007210205213533,H02
Middle 10%,45-50,4824,60,0.012437810945273632,H02
Middle 10%,50-55,5915,97,0.01639898562975486,H02
Middle 10%,55-60,7443,200,0.026870885395673786,H02
Middle 10%,60-65,10584,362,0.03420256991685563,H02
Middle 10%,65-70,8618,344,0.03991645393362729,H02
Middle 10%,70-75,225,7,0.03111111111111111,H02
Top 10%,35-40,1,0,0,H02
Top 10%,40-45,3861,50,0.01295001295001295,H02
Top 10%,45-50,5053,64,0.012665743122897288,H02
Top 10%,50-55,5899,123,0.020850991693507376,H02
Top 10%,55-60,7442,209,0.02808384842784198,H02
Top 10%,60-65,10346,327,0.03160641793930021,H02
Top 10%,65-70,8368,354,0.04230401529636711,H02
Top 10%,70-75,244,11,0.045081967213114756,H02
Bottom 10%,40-45,3490,20,0.0057306590257879654,H04
Bottom 10%,45-50,4850,17,0.0035051546391752578,H04
Bottom 10%,50-55,5865,40,0.0068201193520886615,H04
Bottom 10%,55-60,7506,72,0.009592326139088728,H04
Bottom 10%,60-65,10714,141,0.013160350942691804,H04
Bottom 10%,65-70,8583,174,0.020272631946871723,H04
Bottom 10%,70-75,207,6,0.028985507246376812,H04
Middle 10%,40-45,3546,17,0.004794134235758601,H04
Middle 10%,45-50,4796,26,0.005421184320266889,H04
Middle 10%,50-55,5784,55,0.009508990318118948,H04
Middle 10%,55-60,7478,81,0.010831773201390745,H04
Middle 10%,60-65,10754,190,0.0176678445229682,H04
Middle 10%,65-70,8631,171,0.01981230448383733,H04
Middle 10%,70-75,225,7,0.03111111111111111,H04
Top 10%,35-40,1,0,0,H04
Top 10%,40-45,3932,17,0.0043234994913530014,H04
Top 10%,45-50,5219,40,0.007664303506418854,H04
Top 10%,50-55,6107,64,0.010479777304732275,H04
Top 10%,55-60,7370,115,0.015603799185888738,H04
Top 10%,60-65,10189,184,0.01805869074492099,H04
