target_icd,rank,prs_icd,auc,method
J84,1,J84,0.539291000006316,LDpred2
J84,2,M79,0.5335152018089782,LDpred2
J84,3,M75,0.5317861576596136,LDpred2
J84,4,M35,0.5285520047876157,LDpred2
J84,5,K29,0.5276499365840776,LDpred2
J84,6,E66,0.5275791285757506,LDpred2
J84,7,A63,0.5260586437451129,LDpred2
J84,8,M19,0.5233477521506669,LDpred2
J84,9,F39,0.5231043418203886,C+T
J84,10,M51,0.5221881960791405,LDpred2
K35,1,K35,0.560955403789704,LDpred2
K35,2,K74,0.5334150652717614,C+T
K35,3,I85,0.5280839432166251,C+T
K35,4,I49,0.5252949189150423,lassosum2
K35,5,K70,0.52524242287004,lassosum2
K35,6,I27,0.5245658986700699,LDpred2
K35,7,B86,0.5236494452986754,LDpred2
K35,8,K83,0.5233967994954525,lassosum2
K35,9,I45,0.5229363316833611,lassosum2
K35,10,I61,0.5222245612126821,C+T
K40,1,K40,0.5823760672816408,LDpred2
K40,2,K43,0.5485905789250627,LDpred2
K40,3,K42,0.5431000064059004,LDpred2
K40,4,K57,0.5302611293807635,lassosum2
K40,5,I80,0.5295581827452236,C+T
K40,6,R41,0.5287878369668689,LDpred2
K40,7,N81,0.527998808943089,lassosum2
K40,8,H53,0.5275984143876129,C+T
K40,9,K62,0.5274887787302649,LDpred2
K40,10,H43,0.5270127776200814,LDpred2
K42,1,K42,0.5789485842218896,LDpred2
K42,2,K43,0.5615958280028306,LDpred2
K42,3,E66,0.5418243650180017,LDpred2
K42,4,M79,0.5283295786261721,LDpred2
K42,5,K25,0.5253718692082513,LDpred2
K42,6,E11,0.5253007521223719,LDpred2
K42,7,M19,0.5235700631468019,LDpred2
K42,8,M17,0.5226123579274052,LDpred2
K42,9,M75,0.5223269673271737,LDpred2
K42,10,L03,0.5222482923612156,LDpred2
K43,1,K43,0.5655702886776169,LDpred2
K43,2,E66,0.5568059827544583,LDpred2
K43,3,K42,0.5539867071576451,LDpred2
K43,4,M79,0.5392701525418511,LDpred2
K43,5,M19,0.5375335403119482,LDpred2
K43,6,M17,0.536503396648276,LDpred2
K43,7,K40,0.5350474539867982,LDpred2
K43,8,M75,0.5343275242928442,LDpred2
K43,9,M51,0.5308845017105374,LDpred2
K43,10,K57,0.5305523375307013,LDpred2
K44,1,K44,0.5515771610599441,LDpred2
K44,2,K21,0.5399947507871812,LDpred2
K44,3,M79,0.5336946742131425,LDpred2
K44,4,E66,0.5292464154474005,LDpred2
K44,5,F32,0.5259423740346226,LDpred2
K44,6,K57,0.5253493721150675,LDpred2
K44,7,M19,0.525216323575238,LDpred2
K44,8,F39,0.5251026493887572,LDpred2
K44,9,M75,0.525078695010654,LDpred2
K44,10,K29,0.5224353165274094,LDpred2
K50,1,K51,0.5916214326856195,LDpred2
K50,2,K50,0.5866714278035031,LDpred2
K50,3,L40,0.5406554582121796,C+T
K50,4,K52,0.5310031682533594,LDpred2
K50,5,A09,0.5303624240537529,LDpred2
K50,6,M45,0.5303059140236244,C+T
K50,7,J20,0.5302282807682102,C+T
K50,8,L20,0.5288430841584351,C+T
K50,9,I74,0.5276450636190468,C+T
K50,10,I50,0.5276119191700923,C+T
K51,1,K51,0.5893889086425315,LDpred2
K51,2,K50,0.5430169445504767,LDpred2
K51,3,K52,0.542491639326156,LDpred2
K51,4,D86,0.5266821251147311,LDpred2
K51,5,A09,0.5259281001541221,LDpred2
K51,6,M99,0.5243533829110247,C+T
K51,7,L40,0.5220488464499116,LDpred2
K51,8,M35,0.5209710382497986,LDpred2
K51,9,M05,0.5205155178326927,LDpred2
K51,10,M32,0.5190605472471119,C+T
K57,1,K57,0.574424967859583,LDpred2
K57,2,E66,0.5178845565670617,LDpred2
K57,3,K43,0.5155452729512788,LDpred2
K57,4,K44,0.515445407713759,LDpred2
K57,5,I10,0.5151420406718262,LDpred2
K57,6,A09,0.5150657343246623,LDpred2
K57,7,N81,0.5137111631975376,LDpred2
K57,8,K92,0.5132159703261611,LDpred2
K57,9,K62,0.512888365464579,LDpred2
K57,10,D12,0.5124712660011174,LDpred2
K60,1,K60,0.5386324736522671,LDpred2
K60,2,M13,0.5270301896091729,lassosum2
K60,3,K62,0.5261024814192965,LDpred2
K60,4,K59,0.5251493177784574,lassosum2
K60,5,K50,0.5242799850713961,lassosum2
K60,6,B35,0.5238503315054968,C+T
K60,7,L30,0.5223583615579305,lassosum2
K60,8,K44,0.5220446062299868,C+T
K60,9,L91,0.5213436264918859,LDpred2
K60,10,M79,0.5207485669380157,lassosum2
K70,1,F10,0.5737095555355607,LDpred2
K70,2,K70,0.5685630613804591,LDpred2
K70,3,K76,0.5681323230323161,LDpred2
K70,4,K74,0.5660814200673044,C+T
K70,5,I85,0.5647532311056331,C+T
K70,6,M79,0.549363985678825,LDpred2
K70,7,K72,0.5473604248865522,lassosum2
K70,8,F60,0.5422289961634932,LDpred2
K70,9,W19,0.5392686545567236,LDpred2
K70,10,F45,0.538066041029802,lassosum2
K74,1,K76,0.5653438067548708,LDpred2
K74,2,K70,0.5622979943344483,LDpred2
K74,3,E66,0.5608577193150035,LDpred2
K74,4,I85,0.560172256167022,LDpred2
K74,5,K74,0.5583402966297201,LDpred2
K74,6,E11,0.5550428903420199,LDpred2
K74,7,M79,0.5470562745604427,LDpred2
K74,8,K72,0.5428325789901002,lassosum2
K74,9,I10,0.5417090263406374,LDpred2
K74,10,F10,0.5398578869764282,LDpred2
K75,1,K76,0.5751388257840051,LDpred2
K75,2,I85,0.5644753841089427,C+T
K75,3,K74,0.5621678245377685,C+T
K75,4,E11,0.559912262648825,LDpred2
K75,5,E66,0.5555668155655952,LDpred2
K75,6,K70,0.5529083422885502,lassosum2
K75,7,I10,0.5398796995954194,LDpred2
K75,8,K72,0.5385504414890551,lassosum2
K75,9,I71,0.5372955093568964,LDpred2
K75,10,M75,0.5299184923991642,LDpred2
K76,1,E11,0.5427501129018452,LDpred2
K76,2,E66,0.5405544565664072,LDpred2
K76,3,K76,0.5403471983932269,LDpred2
K76,4,M79,0.5345288110927304,LDpred2
K76,5,K74,0.5342184302359424,C+T
K76,6,I85,0.5335593505138688,C+T
K76,7,I10,0.5308989181087661,LDpred2
K76,8,M75,0.5285307002207295,LDpred2
K76,9,K70,0.5283373461271288,LDpred2
K76,10,M51,0.526730431816337,LDpred2
K80,1,K80,0.5494493133394984,LDpred2
K80,2,E66,0.5423324041111326,LDpred2
K80,3,K81,0.5376428566814894,LDpred2
K80,4,E11,0.5349622351473842,LDpred2
K80,5,I10,0.5280455895794606,LDpred2
K80,6,I71,0.524741442534266,LDpred2
K80,7,K85,0.524358197341176,LDpred2
K80,8,K57,0.5210041694538377,LDpred2
K80,9,M79,0.5209042685628844,LDpred2
K80,10,I50,0.5197203333572152,LDpred2
K81,1,E66,0.539849890043422,LDpred2
K81,2,K80,0.539564479248849,LDpred2
K81,3,K81,0.5372733790123647,LDpred2
K81,4,E11,0.5360415304288197,LDpred2
K81,5,M79,0.5358804878342156,LDpred2
K81,6,I10,0.5323564348645715,LDpred2
K81,7,G44,0.5322332263694672,LDpred2
K81,8,I50,0.5300495801145086,LDpred2
K81,9,M23,0.5270878846027995,LDpred2
K81,10,M19,0.5269964511561027,LDpred2
L40,1,L40,0.585490483325477,LDpred2
L40,2,L30,0.5338917286289575,LDpred2
L40,3,L20,0.5256211802967992,LDpred2
L40,4,J01,0.5225752584867204,LDpred2
L40,5,L43,0.5224916430741439,LDpred2
L40,6,J32,0.5201727407666896,LDpred2
L40,7,E66,0.5190746292117814,LDpred2
L40,8,E03,0.5187736921339476,LDpred2
L40,9,M75,0.5187713328133438,LDpred2
L40,10,M94,0.5185263299631487,LDpred2
L57,1,L57,0.5494399360100825,lassosum2
L57,2,C44,0.5454951909356078,lassosum2
L57,3,D04,0.5357911334680796,LDpred2
L57,4,D23,0.5187058485318953,C+T
L57,5,D22,0.5141762077153245,LDpred2
L57,6,L82,0.5125847866171577,LDpred2
L57,7,D03,0.5124153800949641,LDpred2
L57,8,D18,0.5119870946309599,lassosum2
L57,9,I45,0.5113055192134995,C+T
L57,10,D25,0.5084773090439213,lassosum2
L97,1,E66,0.5874499879521119,LDpred2
L97,2,E11,0.5774945166979264,LDpred2
L97,3,I10,0.5557370464551391,LDpred2
L97,4,M17,0.5546460164922464,LDpred2
L97,5,I71,0.5511985852028006,LDpred2
L97,6,I50,0.5491295735683484,LDpred2
L97,7,I70,0.5481547741030882,LDpred2
L97,8,M51,0.5419048896505219,LDpred2
L97,9,M79,0.5415506194742004,LDpred2
L97,10,L02,0.5412143023516858,LDpred2
M05,1,M05,0.5962998789873445,lassosum2
M05,2,M06,0.5705997007202637,LDpred2
M05,3,M35,0.5484318600528519,lassosum2
M05,4,M13,0.5428001065398479,LDpred2
M05,5,E16,0.5421668915558341,lassosum2
M05,6,E03,0.5391047467754695,LDpred2
M05,7,M32,0.5389610351421797,lassosum2
M05,8,K29,0.5383473617715796,lassosum2
M05,9,D51,0.5360664271486554,LDpred2
M05,10,E10,0.5314527438603974,C+T
M06,1,M05,0.5430337015626139,LDpred2
M06,2,M13,0.5395513502431694,LDpred2
M06,3,M79,0.5381656643910656,LDpred2
M06,4,M35,0.5359230905987327,LDpred2
M06,5,M06,0.5338845201920002,LDpred2
M06,6,M17,0.5335640719015635,LDpred2
M06,7,M75,0.5335464597974953,LDpred2
M06,8,M19,0.5328234173177315,LDpred2
M06,9,M47,0.5322368830903214,LDpred2
M06,10,M51,0.5286770912495016,LDpred2
M10,1,M10,0.6094346863528729,LDpred2
M10,2,I10,0.5579054788593235,LDpred2
M10,3,E66,0.5516767143209099,LDpred2
M10,4,I71,0.5491764010922009,LDpred2
M10,5,E11,0.547791675990016,LDpred2
M10,6,I70,0.5404868118375499,LDpred2
M10,7,I11,0.536168078800725,LDpred2
M10,8,I25,0.53604563186127,LDpred2
M10,9,M17,0.5357566203066612,LDpred2
M10,10,I20,0.5334587614175329,LDpred2
M16,1,M16,0.556612588151855,LDpred2
M16,2,M17,0.5362656088514952,LDpred2
M16,3,M19,0.525780759461102,LDpred2
M16,4,M51,0.525348695846893,LDpred2
M16,5,M47,0.5244686136720911,LDpred2
M16,6,M50,0.5239081491973455,LDpred2
M16,7,M15,0.5213734909249482,LDpred2
M16,8,E66,0.5202633379066942,lassosum2
M16,9,M79,0.519031500460011,LDpred2
M16,10,M23,0.5187241926844642,LDpred2
M17,1,M17,0.5652484149281762,LDpred2
M17,2,E66,0.5435184764681092,LDpred2
M17,3,M19,0.5372730410801646,LDpred2
M17,4,M16,0.5336257535546296,LDpred2
M17,5,M23,0.5323270945958486,LDpred2
M17,6,G56,0.5288009944301236,LDpred2
M17,7,M79,0.527321504780493,LDpred2
M17,8,M15,0.5261788073984549,LDpred2
M17,9,M47,0.5215060524911538,LDpred2
M17,10,M51,0.5200824547903392,LDpred2
M19,1,M17,0.5416456994852851,LDpred2
M19,2,M19,0.5379395614663947,LDpred2
M19,3,M75,0.5308357696791702,LDpred2
M19,4,E66,0.5304598251908913,LDpred2
M19,5,M79,0.5295270370302928,LDpred2
M19,6,M15,0.5292839030519217,LDpred2
M19,7,M47,0.5278094417597156,LDpred2
M19,8,M23,0.5270403887052286,LDpred2
M19,9,M16,0.5262789108531554,LDpred2
M19,10,M51,0.5261211713591517,LDpred2
M32,1,M32,0.5632997277259972,LDpred2
M32,2,M35,0.5550027010339602,LDpred2
M32,3,M47,0.5464080582176264,LDpred2
M32,4,M05,0.5437727493862057,LDpred2
M32,5,E03,0.5392102758444446,lassosum2
M32,6,M51,0.5380030743973991,LDpred2
M32,7,J31,0.5369422586345245,LDpred2
M32,8,D86,0.5363376302713303,LDpred2
M32,9,F42,0.5362856002067745,lassosum2
M32,10,M75,0.5350764539167588,LDpred2
M41,1,M41,0.5338363409308329,LDpred2
M41,2,M47,0.5316971259018647,LDpred2
M41,3,M51,0.5291474960452023,LDpred2
M41,4,M40,0.5283603527566207,LDpred2
M41,5,M50,0.5263812251144324,LDpred2
M41,6,M19,0.5256864877025125,LDpred2
M41,7,F13,0.5227397467834691,LDpred2
M41,8,M17,0.5224808594149267,LDpred2
M41,9,M16,0.52180073906203,LDpred2
M41,10,K59,0.5212799576644628,LDpred2
M47,1,M51,0.5466648371486957,LDpred2
M47,2,M47,0.5458032978478485,LDpred2
M47,3,M79,0.5416316062734307,LDpred2
M47,4,M50,0.5410285449610505,LDpred2
M47,5,M75,0.5362365900263676,LDpred2
M47,6,M19,0.5322225422486954,LDpred2
M47,7,M17,0.530343109238181,LDpred2
M47,8,M40,0.530309385638533,LDpred2
M47,9,M77,0.5294010618210983,LDpred2
M47,10,G44,0.5288946803873379,LDpred2
M50,1,M47,0.5508602277557006,LDpred2
M50,2,M51,0.5484971192105768,LDpred2
M50,3,M50,0.5482931579704146,LDpred2
M50,4,M75,0.5426463722426764,LDpred2
M50,5,M79,0.5423816988765218,LDpred2
M50,6,M19,0.5363132693397682,LDpred2
M50,7,F32,0.5322858141852348,LDpred2
M50,8,G44,0.5321035935617077,LDpred2
M50,9,G56,0.531705978471851,LDpred2
M50,10,F39,0.5316226382674422,LDpred2
M51,1,M51,0.5574404700444925,LDpred2
M51,2,M50,0.5462925044830277,LDpred2
M51,3,M47,0.5462358581829572,LDpred2
M51,4,M79,0.5392868709787195,LDpred2
M51,5,M75,0.5340479805417968,LDpred2
M51,6,M19,0.5308212763239586,LDpred2
M51,7,M40,0.529479824922173,LDpred2
M51,8,M17,0.5294003383814293,LDpred2
M51,9,M77,0.5290096098676109,LDpred2
M51,10,F32,0.5272346203646628,LDpred2
M81,1,M81,0.5680953555608559,LDpred2
M81,2,S52,0.5451474226539391,LDpred2
M81,3,M94,0.5404930101694464,LDpred2
M81,4,S42,0.5382200374601499,LDpred2
M81,5,W19,0.535543754861713,lassosum2
M81,6,S22,0.5281923755334667,LDpred2
M81,7,M35,0.5275279915991514,LDpred2
M81,8,K44,0.5266493022261477,LDpred2
M81,9,K56,0.5258404017634105,LDpred2
M81,10,K59,0.5258041087748219,LDpred2
M86,1,E66,0.5578215993567512,LDpred2
M86,2,E11,0.5545965197730571,LDpred2
M86,3,I71,0.5467006429575835,LDpred2
M86,4,I70,0.5439458081072093,LDpred2
M86,5,M17,0.5437201860127808,LDpred2
M86,6,I10,0.541814928688577,LDpred2
M86,7,M51,0.5399994280642663,LDpred2
M86,8,I50,0.5386382292210318,LDpred2
M86,9,M75,0.5358402960166498,LDpred2
M86,10,M79,0.5346398343844453,LDpred2
M96,1,M51,0.5884734915849607,LDpred2
M96,2,M47,0.5814952994504932,LDpred2
M96,3,M17,0.5653414979014039,LDpred2
M96,4,M50,0.5639771897657073,LDpred2
M96,5,M75,0.5636294753657012,LDpred2
M96,6,M19,0.562224415748115,LDpred2
M96,7,M79,0.5581949062437285,LDpred2
M96,8,M40,0.5558888201577487,LDpred2
M96,9,M77,0.5541323039756246,LDpred2
M96,10,M15,0.551469876068586,LDpred2
N18,1,E11,0.5506085725304634,LDpred2
N18,2,I10,0.5466985859433247,LDpred2
N18,3,E66,0.5458266956036328,LDpred2
N18,4,N18,0.5406378880045692,LDpred2
N18,5,I71,0.5369260544470446,LDpred2
N18,6,I50,0.5347238924621027,LDpred2
N18,7,M17,0.5294877272194874,LDpred2
N18,8,M79,0.5286118505539485,LDpred2
N18,9,I70,0.5279043286150144,LDpred2
N18,10,I11,0.5265504298840886,LDpred2
N20,1,N20,0.5836720770054605,LDpred2
N20,2,N21,0.5328057361737253,LDpred2
N20,3,E66,0.5292754760477865,LDpred2
N20,4,E11,0.5276352149708059,LDpred2
N20,5,M79,0.5266878558167706,LDpred2
N20,6,N10,0.5225062915544085,LDpred2
N20,7,I10,0.5213398642773119,LDpred2
N20,8,M51,0.5211042113349038,LDpred2
N20,9,G43,0.5201658082458207,LDpred2
N20,10,M75,0.5189608790344287,LDpred2
N40,1,N40,0.5453329737923559,LDpred2
N40,2,R33,0.5192491206158188,LDpred2
N40,3,N41,0.5167971384357521,LDpred2
N40,4,D32,0.5121232634956586,lassosum2
N40,5,N30,0.5115028218593531,LDpred2
N40,6,N31,0.5105261698261744,LDpred2
N40,7,F32,0.5101980579641903,LDpred2
N40,8,J38,0.5100548252725101,C+T
N40,9,D21,0.5100507055418854,LDpred2
N40,10,J31,0.5098282231055389,LDpred2
N41,1,N40,0.5571202586567415,lassosum2
N41,2,N41,0.5314576640029838,LDpred2
N41,3,A09,0.5293841529222486,LDpred2
N41,4,G47,0.5293275866145669,LDpred2
N41,5,G95,0.5267679165882179,C+T
N41,6,G97,0.5261727560190098,LDpred2
N41,7,F32,0.525441296151028,LDpred2
N41,8,H20,0.5246210109072276,lassosum2
N41,9,A63,0.5243469423278907,LDpred2
N41,10,F99,0.5242105261008121,LDpred2
N42,1,N40,0.5701936993395246,lassosum2
N42,2,A60,0.5301553430631142,lassosum2
N42,3,M31,0.5277615165450742,lassosum2
N42,4,N81,0.5276321576963184,LDpred2
N42,5,R33,0.5264809118109367,LDpred2
N42,6,B00,0.5247605539284819,LDpred2
N42,7,K42,0.5246911582262515,lassosum2
N42,8,L97,0.523603668052308,C+T
N42,9,E83,0.5231408274300362,lassosum2
N42,10,H05,0.5228011644281916,LDpred2
N43,1,N43,0.5436966134619715,LDpred2
N43,2,K44,0.5283950893932037,lassosum2
N43,3,F13,0.525755469833402,LDpred2
N43,4,D32,0.5247795597431776,C+T
N43,5,K11,0.5240135241010331,LDpred2
N43,6,M17,0.523604574368897,lassosum2
N43,7,K61,0.523602080022567,LDpred2
N43,8,F05,0.5231261783306921,C+T
N43,9,I15,0.5227464164626704,C+T
N43,10,I44,0.5225857692438831,C+T
N62,1,N62,0.5629943526739504,LDpred2
N62,2,N63,0.5233263127950514,LDpred2
N62,3,N48,0.5197920541129298,C+T
N62,4,L21,0.5194642351125841,LDpred2
N62,5,I10,0.5193560330541472,lassosum2
N62,6,K30,0.5185739556535732,lassosum2
N62,7,M51,0.5174588603611064,C+T
N62,8,G20,0.5166212418795592,C+T
N62,9,M79,0.5165712816413476,lassosum2
N62,10,J01,0.5163866490313068,C+T
N80,1,N80,0.5595273960858288,LDpred2
N80,2,N92,0.5430006606999188,LDpred2
N80,3,N85,0.5411735225639244,LDpred2
N80,4,N84,0.5346962488933181,LDpred2
N80,5,N94,0.5303648044707374,LDpred2
N80,6,N97,0.5296590935324612,LDpred2
N80,7,N83,0.5288549861777307,LDpred2
N80,8,N73,0.5280961702352261,LDpred2
N80,9,I69,0.5228719194235472,LDpred2
N80,10,K57,0.5225042296155611,LDpred2
N81,1,N81,0.5647553818854875,LDpred2
N81,2,K40,0.5229360128836401,LDpred2
N81,3,K57,0.5216745287815081,LDpred2
N81,4,N30,0.5198708844704962,LDpred2
N81,5,K62,0.5195954194767368,LDpred2
N81,6,N99,0.5179922299542529,LDpred2
N81,7,N84,0.5179727936677916,LDpred2
N81,8,M71,0.5173245153658732,C+T
N81,9,H69,0.5171911160229282,C+T
N81,10,M15,0.5171274219468807,LDpred2
O03,1,L85,0.5555355902151653,C+T
O03,2,K55,0.5456618086970035,lassosum2
O03,3,F44,0.5453823716189968,C+T
O03,4,K72,0.5406610082264719,C+T
O03,5,M35,0.5401114966260628,lassosum2
O03,6,A63,0.539761623753819,LDpred2
O03,7,L91,0.5391437485430678,LDpred2
O03,8,H05,0.5384739837506577,lassosum2
O03,9,F60,0.5384468133132825,lassosum2
O03,10,F06,0.5368982018063789,LDpred2
O26,1,M19,0.5357651211275254,C+T
O26,2,G50,0.5339457361452388,LDpred2
O26,3,N85,0.5330386040019809,LDpred2
O26,4,F10,0.5320053485508112,LDpred2
O26,5,F12,0.5314917801928307,C+T
O26,6,D36,0.5311260141044122,C+T
O26,7,A49,0.5307296657628146,lassosum2
O26,8,N83,0.5305185964498482,LDpred2
O26,9,O99,0.5304891467067305,lassosum2
O26,10,I10,0.5302505331221088,lassosum2
S22,1,W19,0.5561739982387199,LDpred2
S22,2,F10,0.5405623559267054,LDpred2
S22,3,S42,0.5401162696739783,LDpred2
S22,4,M81,0.5395557440559052,LDpred2
S22,5,S22,0.5356721378863935,LDpred2
S22,6,F39,0.534856081151974,LDpred2
S22,7,S72,0.534787877708552,LDpred2
S22,8,S82,0.5344300660106847,LDpred2
S22,9,F32,0.5336951963013392,LDpred2
S22,10,M94,0.5327382307391823,LDpred2
S32,1,S32,0.5478933176959235,LDpred2
S32,2,M81,0.5455184926479437,LDpred2
S32,3,W19,0.5437564866957008,LDpred2
S32,4,S22,0.5351919091032651,LDpred2
S32,5,S42,0.5342729668897228,LDpred2
S32,6,M94,0.5331663738489936,LDpred2
S32,7,G44,0.5322297161650995,LDpred2
S32,8,F32,0.5318729327779664,lassosum2
S32,9,F10,0.5311643758533342,LDpred2
S32,10,F39,0.530460328177877,lassosum2
S42,1,W19,0.5555307513510173,LDpred2
S42,2,S52,0.5436179393484861,LDpred2
S42,3,S42,0.5422294486844412,LDpred2
S42,4,S82,0.5395166110526446,LDpred2
S42,5,M81,0.5383963557623254,LDpred2
S42,6,M94,0.5333145708847543,LDpred2
S42,7,S62,0.5289300726923908,LDpred2
S42,8,S92,0.5245343842346426,LDpred2
S42,9,F10,0.5234585361700597,LDpred2
S42,10,S22,0.5219246985829389,LDpred2
S52,1,S52,0.5611732653070262,LDpred2
S52,2,W19,0.5444711294643046,LDpred2
S52,3,S42,0.5413290464371628,LDpred2
S52,4,S82,0.5401035487015315,LDpred2
S52,5,S62,0.5354002185715584,LDpred2
S52,6,M81,0.5304473317173913,LDpred2
S52,7,S32,0.5265343296203648,LDpred2
S52,8,S22,0.5231853541566555,LDpred2
S52,9,S72,0.5227407624510825,LDpred2
S52,10,M94,0.5220132405202759,lassosum2
S72,1,S72,0.5468406651218664,LDpred2
S72,2,S32,0.542144636624266,LDpred2
S72,3,F10,0.5393371018875808,LDpred2
S72,4,M51,0.5389946552046743,LDpred2
S72,5,M16,0.5379463623508023,lassosum2
S72,6,S42,0.5378620523465399,LDpred2
S72,7,G45,0.5378208870524356,C+T
S72,8,I69,0.5368647371376785,LDpred2
S72,9,W19,0.5356272109451606,lassosum2
S72,10,B35,0.5353266327494509,C+T
S82,1,W19,0.5497041157505037,LDpred2
S82,2,S82,0.5469688684813955,LDpred2
S82,3,S52,0.5428970547031737,LDpred2
S82,4,S92,0.5284947045647054,LDpred2
S82,5,M81,0.5279059243609765,LDpred2
S82,6,S62,0.5278941027446806,LDpred2
S82,7,S42,0.5262770991430953,LDpred2
S82,8,M79,0.5262543516219721,LDpred2
S82,9,S72,0.5253472303512287,LDpred2
S82,10,M94,0.5233485146424603,LDpred2
