target_icd,rank,prs_icd,auc,method
K35,1,K35,0.5614954111231517,LDpred2
K35,2,I49,0.5219310781147498,lassosum2
K35,3,M79,0.51600226469102,LDpred2
K35,4,M75,0.5150161635635319,lassosum2
K35,5,M71,0.5140697241414337,LDpred2
K35,6,J47,0.5140519074349803,LDpred2
K35,7,K30,0.5139797791077652,LDpred2
K35,8,J00,0.513296555843705,lassosum2
K35,9,D36,0.5128049669269086,C+T
K35,10,F11,0.5122160294440253,LDpred2
K40,1,K40,0.5964147989890128,LDpred2
K40,2,K43,0.5302688781111435,LDpred2
K40,3,K42,0.5282123746470314,LDpred2
K40,4,K44,0.5272119960319077,LDpred2
K40,5,N81,0.5226826226986694,lassosum2
K40,6,K57,0.5186396783097462,LDpred2
K40,7,I49,0.5163642552199795,LDpred2
K40,8,G54,0.5154976611547957,lassosum2
K40,9,K14,0.5153058953933054,lassosum2
K40,10,N25,0.5146824270611396,LDpred2
K42,1,K42,0.5852368107076181,LDpred2
K42,2,K43,0.5523951181015803,LDpred2
K42,3,E66,0.5434603946419478,LDpred2
K42,4,M17,0.5288538080023345,lassosum2
K42,5,E11,0.5281623448074273,LDpred2
K42,6,M79,0.528154547710736,LDpred2
K42,7,K80,0.5269984600888021,LDpred2
K42,8,G44,0.5267062932561546,LDpred2
K42,9,K57,0.5253250799367085,LDpred2
K42,10,I10,0.5253182720872167,LDpred2
K43,1,K43,0.5569529197395833,LDpred2
K43,2,K42,0.5435759165788598,LDpred2
K43,3,E66,0.5356356821939056,LDpred2
K43,4,K40,0.535220236407927,lassosum2
K43,5,K57,0.5327641245356697,LDpred2
K43,6,M79,0.5292029109343316,LDpred2
K43,7,K44,0.528171015329162,LDpred2
K43,8,M17,0.5271016517879179,LDpred2
K43,9,K21,0.5251098137933108,LDpred2
K43,10,N81,0.5248574257577867,LDpred2
K44,1,K44,0.5453678743603003,LDpred2
K44,2,K21,0.5419479334766041,LDpred2
K44,3,M79,0.5226246655074188,LDpred2
K44,4,K57,0.5207508665564834,LDpred2
K44,5,M75,0.5188151079376757,LDpred2
K44,6,E66,0.5185682142002428,LDpred2
K44,7,M19,0.5178395133311199,LDpred2
K44,8,F32,0.5175281088382869,LDpred2
K44,9,G44,0.5174499758242308,LDpred2
K44,10,N81,0.5173874554300022,LDpred2
K50,1,K51,0.5922324420395475,LDpred2
K50,2,K50,0.5712340855777233,LDpred2
K50,3,L30,0.5307652663516257,LDpred2
K50,4,K52,0.5302837885076033,LDpred2
K50,5,L20,0.5275932558931155,LDpred2
K50,6,E66,0.5271291037235587,LDpred2
K50,7,M99,0.5268895646002539,lassosum2
K50,8,L02,0.5257867622593999,LDpred2
K50,9,K61,0.525227653411935,LDpred2
K50,10,D75,0.5241275669447011,lassosum2
K51,1,K51,0.5990007134183019,LDpred2
K51,2,K50,0.5383246224502144,LDpred2
K51,3,K52,0.5271966371151117,LDpred2
K51,4,L30,0.5241466479387454,LDpred2
K51,5,L20,0.5236255069807034,LDpred2
K51,6,N21,0.522391061693582,LDpred2
K51,7,M35,0.520324931869609,LDpred2
K51,8,J32,0.5182893663931014,LDpred2
K51,9,M99,0.5167115275767976,lassosum2
K51,10,M05,0.5166309953815711,lassosum2
K57,1,K57,0.5814878901270265,LDpred2
K57,2,K62,0.5215767258153717,LDpred2
K57,3,D12,0.5189655146726759,LDpred2
K57,4,K64,0.5177188235511286,LDpred2
K57,5,G44,0.5174798933808121,LDpred2
K57,6,K43,0.5172732664832358,LDpred2
K57,7,K44,0.5169731239365275,LDpred2
K57,8,K21,0.5168945235929062,LDpred2
K57,9,N81,0.5168508884212402,LDpred2
K57,10,K92,0.5167558473371314,LDpred2
K60,1,K60,0.5753438421151988,LDpred2
K60,2,K64,0.5344555527283181,LDpred2
K60,3,M79,0.5328744803849895,LDpred2
K60,4,M75,0.5301562698982675,LDpred2
K60,5,M51,0.5282943617976484,LDpred2
K60,6,K59,0.5274680693785256,LDpred2
K60,7,K61,0.5265427588865782,LDpred2
K60,8,M19,0.5260118349426008,LDpred2
K60,9,F39,0.525746143767748,C+T
K60,10,N92,0.5250094603394282,LDpred2
K70,1,F10,0.588444062212912,LDpred2
K70,2,K70,0.5748963321091577,LDpred2
K70,3,K76,0.5720228430734711,LDpred2
K70,4,I85,0.5626953399652987,LDpred2
K70,5,K74,0.5587713463551996,C+T
K70,6,W19,0.5481448289222772,LDpred2
K70,7,F13,0.5452701049621339,LDpred2
K70,8,F60,0.5418560258844334,LDpred2
K70,9,K72,0.5418205466776752,lassosum2
K70,10,F32,0.5406196665385469,LDpred2
K74,1,K76,0.5723923524949681,LDpred2
K74,2,K74,0.5682096580201214,LDpred2
K74,3,I85,0.567606319216836,LDpred2
K74,4,K70,0.5639007170604852,lassosum2
K74,5,E66,0.5514296369868337,LDpred2
K74,6,K72,0.5472443117983573,lassosum2
K74,7,I10,0.5410757424714463,LDpred2
K74,8,E11,0.5407497188631071,LDpred2
K74,9,M35,0.5374689071692881,LDpred2
K74,10,G56,0.5355064417853245,LDpred2
K75,1,K76,0.5640844766859496,LDpred2
K75,2,K74,0.5523878606261339,LDpred2
K75,3,I85,0.5513476373478164,LDpred2
K75,4,K70,0.5498548275335334,lassosum2
K75,5,K72,0.5425609321576756,lassosum2
K75,6,E11,0.5362662385259924,LDpred2
K75,7,E66,0.5329935081035082,LDpred2
K75,8,K80,0.5327437719631785,LDpred2
K75,9,M05,0.5323510217974092,LDpred2
K75,10,M19,0.5322064563163384,LDpred2
K76,1,K76,0.5452600203192729,LDpred2
K76,2,I85,0.539741983202507,LDpred2
K76,3,K74,0.5393857892025417,LDpred2
K76,4,K70,0.5384198543596668,LDpred2
K76,5,E66,0.5369456548355046,LDpred2
K76,6,M79,0.5322614248801668,LDpred2
K76,7,E11,0.531275545656837,LDpred2
K76,8,M75,0.5287776468250113,LDpred2
K76,9,K72,0.5287404091017253,lassosum2
K76,10,M51,0.5278992827254804,LDpred2
K80,1,K80,0.5896239896511429,LDpred2
K80,2,E66,0.5304742750501774,LDpred2
K80,3,E11,0.526717262066695,LDpred2
K80,4,M79,0.525676130528496,LDpred2
K80,5,K81,0.5253516412209863,LDpred2
K80,6,I71,0.5192297343234584,LDpred2
K80,7,K57,0.5189584917299144,LDpred2
K80,8,I10,0.5185548847993028,LDpred2
K80,9,F32,0.5175851639272857,LDpred2
K80,10,G44,0.5174818050066917,LDpred2
K81,1,K80,0.5715043151039962,LDpred2
K81,2,M79,0.5336632435702967,LDpred2
K81,3,E66,0.531614342029605,LDpred2
K81,4,E11,0.5295170592080845,LDpred2
K81,5,K81,0.52730293562306,LDpred2
K81,6,M75,0.52512555890875,LDpred2
K81,7,N30,0.5251127953954919,LDpred2
K81,8,G44,0.5224861895567562,LDpred2
K81,9,N20,0.5210687419225811,LDpred2
K81,10,K57,0.5205104912653862,LDpred2
L40,1,L40,0.6042505971096781,LDpred2
L40,2,L30,0.5344304865185899,LDpred2
L40,3,L21,0.5297041675907727,lassosum2
L40,4,L20,0.5283697346577536,LDpred2
L40,5,M79,0.5279834911295574,LDpred2
L40,6,L28,0.5230003146248866,LDpred2
L40,7,E66,0.522636287827954,LDpred2
L40,8,M75,0.5225467723230781,LDpred2
L40,9,I71,0.5223318509496613,LDpred2
L40,10,M51,0.5210816211591448,LDpred2
L57,1,C44,0.5469643129386479,LDpred2
L57,2,L57,0.5396763584678264,C+T
L57,3,D23,0.5324348252550127,C+T
L57,4,D03,0.5298584647672225,C+T
L57,5,D04,0.5285354587937192,lassosum2
L57,6,D22,0.5195434861086241,LDpred2
L57,7,L90,0.5187711224930763,C+T
L57,8,H00,0.5178404785510478,lassosum2
L57,9,F12,0.5177388690026008,C+T
L57,10,F11,0.5168960073491188,lassosum2
L97,1,E66,0.5608834534257806,LDpred2
L97,2,E11,0.5447340051621425,lassosum2
L97,3,M17,0.5437095741186657,LDpred2
L97,4,I71,0.5409267475933467,LDpred2
L97,5,M16,0.5405510396449731,LDpred2
L97,6,I50,0.5401895010548147,LDpred2
L97,7,I48,0.5365866105925859,LDpred2
L97,8,I70,0.5356272060370001,LDpred2
L97,9,L97,0.5335478142547885,LDpred2
L97,10,A41,0.5305337575150139,LDpred2
M05,1,M05,0.5877574401835375,lassosum2
M05,2,M06,0.5566391339675575,LDpred2
M05,3,E03,0.5377111591444816,LDpred2
M05,4,M35,0.5343484527913467,LDpred2
M05,5,L97,0.5314536747045826,lassosum2
M05,6,K52,0.5300457698266082,lassosum2
M05,7,I71,0.5296012283756046,LDpred2
M05,8,M23,0.5278757533037953,LDpred2
M05,9,M13,0.5272346797235596,LDpred2
M05,10,I70,0.5265100413023819,LDpred2
M06,1,M05,0.5416065454271906,LDpred2
M06,2,E66,0.5313350027828107,LDpred2
M06,3,M06,0.5312815498306265,LDpred2
M06,4,M79,0.5307320277357593,LDpred2
M06,5,M19,0.5306193821814617,LDpred2
M06,6,M17,0.5294992741619898,LDpred2
M06,7,M35,0.5292108325921776,LDpred2
M06,8,M75,0.5281208596677198,LDpred2
M06,9,M23,0.5264673105822831,LDpred2
M06,10,M16,0.5263187313226649,LDpred2
M10,1,M10,0.6253928588165205,LDpred2
M10,2,I10,0.5589005059031295,LDpred2
M10,3,E66,0.5429344500358143,LDpred2
M10,4,E11,0.5421175949325716,LDpred2
M10,5,M75,0.5402787081085427,LDpred2
M10,6,I11,0.5401851485124993,LDpred2
M10,7,I71,0.5398083208621538,LDpred2
M10,8,M19,0.5391034940897987,LDpred2
M10,9,M47,0.5340662193187348,LDpred2
M10,10,M17,0.5338494919146956,LDpred2
M16,1,M16,0.5883252056635018,LDpred2
M16,2,M17,0.5440053703203046,LDpred2
M16,3,M19,0.5357052362679282,LDpred2
M16,4,M23,0.524790259167073,LDpred2
M16,5,M51,0.5231346393875749,LDpred2
M16,6,M47,0.5228421761449583,LDpred2
M16,7,M15,0.5225923925991295,LDpred2
M16,8,E66,0.5206665276613998,LDpred2
M16,9,G56,0.5185333444789498,LDpred2
M16,10,M75,0.5162695681166697,LDpred2
M17,1,M17,0.5821443293393317,LDpred2
M17,2,M19,0.5512304257034472,LDpred2
M17,3,M23,0.540452356231407,LDpred2
M17,4,M16,0.5386201004624519,LDpred2
M17,5,E66,0.5358972025126,LDpred2
M17,6,M79,0.5333526930357037,LDpred2
M17,7,M75,0.5307343619035655,LDpred2
M17,8,G56,0.5302171241126072,LDpred2
M17,9,M47,0.5297840399411189,LDpred2
M17,10,M51,0.5288091462427627,LDpred2
M19,1,M19,0.547877988232531,LDpred2
M19,2,M17,0.5470872149256213,LDpred2
M19,3,M79,0.5381971395134272,LDpred2
M19,4,M75,0.5378348367438646,LDpred2
M19,5,M51,0.5357304562819477,LDpred2
M19,6,M16,0.5342392324058388,LDpred2
M19,7,M47,0.534199493545576,LDpred2
M19,8,G56,0.5327251576277982,LDpred2
M19,9,M23,0.5316349672816598,LDpred2
M19,10,E66,0.5311116189908317,LDpred2
M32,1,M32,0.5688473819792035,LDpred2
M32,2,M05,0.559833557105451,LDpred2
M32,3,M35,0.5540336820879747,LDpred2
M32,4,E03,0.5509042915473726,C+T
M32,5,G35,0.544958812841311,lassosum2
M32,6,M94,0.5447088480069527,lassosum2
M32,7,L53,0.5428231507637586,LDpred2
M32,8,H04,0.541690899794236,LDpred2
M32,9,O02,0.5411938089221334,lassosum2
M32,10,I15,0.5395929069602106,C+T
M41,1,M41,0.5464904225091872,LDpred2
M41,2,M17,0.5379581823259656,LDpred2
M41,3,M40,0.5375548473738851,LDpred2
M41,4,M47,0.5364166259225788,LDpred2
M41,5,M19,0.5324177310197924,LDpred2
M41,6,M51,0.531606572332861,LDpred2
M41,7,N31,0.525272705284167,LDpred2
M41,8,M71,0.5249068006870761,LDpred2
M41,9,M13,0.5241303783621577,LDpred2
M41,10,M50,0.5228240136378361,LDpred2
M47,1,M51,0.5597323748309998,LDpred2
M47,2,M47,0.5522903365340078,LDpred2
M47,3,M79,0.5491975214292932,LDpred2
M47,4,M50,0.5481719755288508,LDpred2
M47,5,M75,0.5439205277878146,LDpred2
M47,6,M19,0.542274913221442,LDpred2
M47,7,M17,0.5392593017633748,LDpred2
M47,8,G56,0.5350556566531652,LDpred2
M47,9,M40,0.5347987310313139,LDpred2
M47,10,G44,0.5346708132132078,LDpred2
M50,1,M51,0.5616929754335271,LDpred2
M50,2,M50,0.5608982694046912,LDpred2
M50,3,M47,0.5550247789206104,LDpred2
M50,4,M79,0.5452029930608197,LDpred2
M50,5,M75,0.543107925809003,LDpred2
M50,6,G56,0.5342999900997412,LDpred2
M50,7,G44,0.5326715429618196,LDpred2
M50,8,M40,0.5314582385796824,LDpred2
M50,9,M19,0.5314079282085598,LDpred2
M50,10,M77,0.5299772322852409,LDpred2
M51,1,M51,0.571402873311772,LDpred2
M51,2,M47,0.5553060302494621,LDpred2
M51,3,M50,0.5527447592061228,LDpred2
M51,4,M79,0.5420670031794904,LDpred2
M51,5,M75,0.5394605578571033,LDpred2
M51,6,M19,0.5361989319743494,LDpred2
M51,7,M17,0.5339654149297314,LDpred2
M51,8,M40,0.5330520034438252,LDpred2
M51,9,G56,0.5311351164062403,LDpred2
M51,10,M16,0.5292560236291121,LDpred2
M81,1,M81,0.5591420534307413,LDpred2
M81,2,S52,0.548610060734826,LDpred2
M81,3,W19,0.5481967866739483,LDpred2
M81,4,S42,0.5392239929741705,LDpred2
M81,5,S82,0.5385848727305255,LDpred2
M81,6,M94,0.5364514768528498,LDpred2
M81,7,S72,0.536116751366223,LDpred2
M81,8,S32,0.5317490562311578,LDpred2
M81,9,S62,0.5279446308217549,LDpred2
M81,10,S22,0.5260595832362638,LDpred2
M86,1,E11,0.5449683366565736,LDpred2
M86,2,E66,0.5407003974971377,LDpred2
M86,3,I70,0.5388750876911098,LDpred2
M86,4,M19,0.5363775533691062,LDpred2
M86,5,M23,0.5355209695218791,LDpred2
M86,6,M16,0.5345433182207436,LDpred2
M86,7,M96,0.5338335050202611,LDpred2
M86,8,I50,0.5322770821806907,LDpred2
M86,9,M17,0.5310825271517867,LDpred2
M86,10,L30,0.5295562050309924,LDpred2
M96,1,M17,0.5635176289123983,LDpred2
M96,2,M19,0.5542500348135914,LDpred2
M96,3,M16,0.5520901626381176,LDpred2
M96,4,M51,0.5517977035631855,LDpred2
M96,5,M23,0.5445782994214333,LDpred2
M96,6,M75,0.5444252455603191,LDpred2
M96,7,M47,0.5393982533417966,LDpred2
M96,8,M79,0.5384814708385226,LDpred2
M96,9,G56,0.5361816957174032,LDpred2
M96,10,W19,0.5326288735871672,LDpred2
N18,1,I10,0.5397646067591253,LDpred2
N18,2,E11,0.5383584786311845,LDpred2
N18,3,N18,0.5366627439055995,LDpred2
N18,4,E66,0.5331816776555139,LDpred2
N18,5,I71,0.5287487313755587,LDpred2
N18,6,M79,0.5285840698473502,LDpred2
N18,7,M17,0.5276262930490027,LDpred2
N18,8,I11,0.5272234707822844,LDpred2
N18,9,M19,0.5253695213289449,LDpred2
N18,10,I50,0.5250898622773105,LDpred2
N20,1,N20,0.5939542628303249,LDpred2
N20,2,N21,0.5330269458421075,LDpred2
N20,3,E66,0.5239857297354349,LDpred2
N20,4,N10,0.523637932498982,LDpred2
N20,5,E11,0.5231831267159712,LDpred2
N20,6,I10,0.5213785555480935,LDpred2
N20,7,M79,0.521338078671388,LDpred2
N20,8,N91,0.5210101774137447,LDpred2
N20,9,N92,0.5202428700106421,LDpred2
N20,10,B07,0.5177429030586134,C+T
N40,1,N40,0.5860611089302435,LDpred2
N40,2,R33,0.5434957248293455,LDpred2
N40,3,N41,0.5201995140088399,LDpred2
N40,4,N87,0.5198911307236251,lassosum2
N40,5,N45,0.5170734850563928,LDpred2
N40,6,N30,0.5139008776769826,LDpred2
N40,7,D17,0.5138311891896485,C+T
N40,8,D32,0.5125759670560902,LDpred2
N40,9,N21,0.5120067938987778,LDpred2
N40,10,D25,0.5118822555940002,lassosum2
N41,1,N40,0.588660549980503,lassosum2
N41,2,R33,0.5374237297383878,LDpred2
N41,3,K57,0.5202906761889872,lassosum2
N41,4,N87,0.5196304490620002,lassosum2
N41,5,N41,0.5174566399701546,LDpred2
N41,6,H01,0.5167461706869375,LDpred2
N41,7,I10,0.5166812827451018,C+T
N41,8,J37,0.5160003809469443,C+T
N41,9,K92,0.5159145526959839,lassosum2
N41,10,N45,0.5153957370162472,LDpred2
N42,1,N40,0.5956245810493788,LDpred2
N42,2,N45,0.5294111977554914,LDpred2
N42,3,N41,0.5276259835011581,LDpred2
N42,4,R33,0.5266920212011149,lassosum2
N42,5,B27,0.5233627875316016,LDpred2
N42,6,N93,0.5218547148085443,C+T
N42,7,D25,0.5208334078150129,lassosum2
N42,8,M16,0.5206693846654824,lassosum2
N42,9,I72,0.5202904126128393,C+T
N42,10,O36,0.5186951501284555,lassosum2
N43,1,N43,0.5512124890918554,LDpred2
N43,2,K40,0.5199529745798033,LDpred2
N43,3,H60,0.518383010508186,lassosum2
N43,4,N31,0.5180102813185542,lassosum2
N43,5,N45,0.5168597499644185,LDpred2
N43,6,A49,0.5167288455980334,LDpred2
N43,7,S62,0.5167016913398013,LDpred2
N43,8,N84,0.5163579430690304,lassosum2
N43,9,B07,0.515912012582015,C+T
N43,10,K90,0.5158844764917536,lassosum2
N62,1,N62,0.5893068598959265,LDpred2
N62,2,N93,0.5407083087427427,LDpred2
N62,3,F19,0.5370028104197913,LDpred2
N62,4,N81,0.535989670131917,LDpred2
N62,5,K43,0.5357530713592893,LDpred2
N62,6,M45,0.5338342125265416,LDpred2
N62,7,N63,0.5308593395894321,LDpred2
N62,8,F60,0.53064174730785,C+T
N62,9,M79,0.5300984256777271,LDpred2
N62,10,J31,0.5295439348959796,LDpred2
N80,1,N80,0.5664772519605726,LDpred2
N80,2,N92,0.544479970062353,LDpred2
N80,3,N83,0.5392265550784383,LDpred2
N80,4,N85,0.5383297351024586,LDpred2
N80,5,D25,0.5343320431414762,lassosum2
N80,6,N94,0.5298524220963243,LDpred2
N80,7,N97,0.5292452516964447,LDpred2
N80,8,M51,0.5260468688224619,LDpred2
N80,9,N81,0.524321195044707,LDpred2
N80,10,K43,0.5215247220254312,LDpred2
N81,1,N81,0.5792627792871241,LDpred2
N81,2,N99,0.5282781081723998,LDpred2
N81,3,N92,0.5255052076049713,LDpred2
N81,4,K40,0.5253048676636227,LDpred2
N81,5,K57,0.52260546166141,LDpred2
N81,6,K21,0.5218789085615152,LDpred2
N81,7,N83,0.5218545739515948,LDpred2
N81,8,N93,0.5208568351649042,LDpred2
N81,9,M79,0.5203482640685133,LDpred2
N81,10,K44,0.5202361356688394,LDpred2
O03,1,L27,0.553424908638877,C+T
O03,2,L85,0.5520707429683875,C+T
O03,3,B37,0.550589122263504,LDpred2
O03,4,J43,0.5502340982947939,C+T
O03,5,D62,0.5501050106858278,C+T
O03,6,B86,0.5497834847266139,LDpred2
O03,7,N31,0.5485660320054144,lassosum2
O03,8,M10,0.5484288001769209,C+T
O03,9,A69,0.548148998549369,C+T
O03,10,S92,0.5464373613248721,C+T
O26,1,E23,0.6368445466794866,C+T
O26,2,K81,0.6355370604118666,C+T
O26,3,B35,0.6345030676113368,C+T
O26,4,K03,0.6171005595822565,C+T
O26,5,J20,0.6166092572302367,lassosum2
O26,6,D70,0.6140678116270011,lassosum2
O26,7,H04,0.6111437988369222,lassosum2
O26,8,O20,0.6093753124795289,C+T
O26,9,G97,0.6085951030227421,lassosum2
O26,10,K08,0.6062749894040518,C+T
S22,1,S22,0.5341499386044674,LDpred2
S22,2,W19,0.5324862525420421,LDpred2
S22,3,M81,0.5309722063588261,LDpred2
S22,4,S52,0.5274852983151386,LDpred2
S22,5,S82,0.5249797055800636,LDpred2
S22,6,S32,0.5248626375200958,LDpred2
S22,7,S42,0.5237007425009524,LDpred2
S22,8,S72,0.5222714393710535,LDpred2
S22,9,S62,0.5212007380900404,LDpred2
S22,10,F39,0.5204725114689784,LDpred2
S32,1,M81,0.541188063194081,LDpred2
S32,2,S72,0.5343176542205559,LDpred2
S32,3,W19,0.5320722743107912,LDpred2
S32,4,S42,0.5309197151975723,LDpred2
S32,5,S22,0.528162057763841,LDpred2
S32,6,S52,0.5279113240160949,LDpred2
S32,7,S32,0.5272387448280385,LDpred2
S32,8,M94,0.5196119036090566,LDpred2
S32,9,S02,0.5157638887691481,LDpred2
S32,10,F05,0.5150527729040875,C+T
S42,1,S52,0.5391238181513935,LDpred2
S42,2,S42,0.5382757628229293,LDpred2
S42,3,W19,0.5340515233516816,LDpred2
S42,4,M81,0.5311406499105352,LDpred2
S42,5,S72,0.5306950059131122,LDpred2
S42,6,S92,0.5262606851910068,LDpred2
S42,7,M94,0.5255946022569287,lassosum2
S42,8,S82,0.5223385084595119,LDpred2
S42,9,S32,0.5183011061241866,LDpred2
S42,10,S62,0.5167494998984847,LDpred2
S52,1,S52,0.5790791774148816,LDpred2
S52,2,S82,0.5556318600880571,LDpred2
S52,3,W19,0.5498241211379389,LDpred2
S52,4,S42,0.5461470688520765,lassosum2
S52,5,S62,0.5438114258790023,lassosum2
S52,6,S92,0.5382001411934094,lassosum2
S52,7,M81,0.537021454716656,LDpred2
S52,8,S72,0.5244444867529912,LDpred2
S52,9,M94,0.5230719248220617,lassosum2
S52,10,S32,0.5217510762389392,LDpred2
S72,1,S72,0.5506784595969133,LDpred2
S72,2,W19,0.5421835143182886,LDpred2
S72,3,S52,0.5378951297120999,LDpred2
S72,4,M81,0.537533562437363,LDpred2
S72,5,S82,0.5374990895843702,LDpred2
S72,6,S42,0.5317412452463419,LDpred2
S72,7,M94,0.5271430794793495,lassosum2
S72,8,S32,0.5268687418201171,LDpred2
S72,9,S92,0.5245894469786608,LDpred2
S72,10,S22,0.5206764731832376,lassosum2
S82,1,S82,0.5443249150818824,LDpred2
S82,2,W19,0.5441444483970006,LDpred2
S82,3,S52,0.5417918725292883,LDpred2
S82,4,S92,0.5296310907555571,LDpred2
S82,5,S62,0.529347447151129,LDpred2
S82,6,S42,0.5284773946855036,LDpred2
S82,7,S32,0.5228695044025776,LDpred2
S82,8,S72,0.5215998100595234,LDpred2
S82,9,M81,0.5215234637917097,LDpred2
S82,10,S22,0.5197658014269194,LDpred2
