icd,case_num,autogluon,tabpfn,glm,superlearner,unsemble,single,description
I27,4991,0.5587423347846348,0.5619190637589431,0.5661971750976635,0.5669903572808049,0.5145739742296821,0.5568364775463767,Other pulmonary heart diseases
I31,2345,0.5401461413929216,0.5382023350811208,0.5357744827562554,0.535833976601016,0.4906686993100841,0.5258126621289413,Other diseases of pericardium
I38,1295,0.5243307064774061,0.537706951891738,0.5472877335938451,0.539415466876469,0.5067990864463692,0.5367294354301266,"Endocarditis, valve unspecified"
I42,5496,0.5520940460603067,0.5730319370334511,0.5584879963107569,0.5584879963107569,0.483287808935431,0.5438584100468032,Cardiomyopathy
I44,6582,0.5468940342413117,0.5289116856922007,0.5377107781813012,0.5407347334938754,0.5021882189959154,0.5384245606087686,Atrioventricular and left bundle-branch block
I45,6583,0.5278487076028157,0.5238545728091287,0.52705768044463,0.5326040312805473,0.5065251817076636,0.5273516838296426,Other conduction disorders
I46,759,0.5724674102374293,0.565971770639637,0.5826099664543894,0.5824675342156694,0.4888109404587709,0.5514696415461657,Cardiac arrest
I47,7777,0.5447687839705546,0.5481614292178154,0.54264054356413,0.5413122534605281,0.5178336068773244,0.5365798293447165,Paroxysmal tachycardia
I48,14203,0.5986104795497713,0.5962300113792601,0.6041354934915314,0.6044791985171046,0.5840814215409461,0.6018494663278416,Atrial fibrillation and flutter
I49,18175,0.5328355597180483,0.5449351588336104,0.5296666838597057,0.5307638151410652,0.5157861105054409,0.5303886081644503,Other cardiac arrhythmias
I50,11441,0.5811419877657102,0.5769533713533682,0.5918122461485941,0.5917718732246001,0.4836095902731673,0.5658520050915503,Heart failure
I51,10575,0.5408114734572638,0.5433600589736516,0.5405620002843066,0.5406987903324242,0.4965740694187479,0.5342520321071985,Complications and ill-defined descriptions of heart disease
I60,539,0.5492145409863136,0.5710628373614184,0.5788467983630193,0.5796492316698837,0.4872930697958377,0.5640724304614102,Nontraumatic subarachnoid hemorrhage
I61,677,0.5582441063511052,0.5805240534390957,0.5982664552829293,0.5987943306218372,0.5152616448509595,0.5443456228750724,Nontraumatic intracerebral hemorrhage
I62,719,0.5393181564312081,0.5884141412085865,0.5624904624108871,0.5624358814152006,0.4966860887782649,0.5487666542006411,Other and unspecified nontraumatic intracranial hemorrhage
I63,4984,0.5520648069948775,0.5500821917603168,0.5599720907582996,0.5615424955873086,0.5357414884091953,0.551682228731514,Cerebral infarction
I67,4606,0.5352200882826491,0.5401347150177385,0.5418392945936766,0.5418960245535672,0.5016660702250346,0.5346609719179024,Other cerebrovascular diseases
I69,2216,0.5588194163343005,0.5744847031330504,0.5629147667770915,0.561641064202879,0.518342127147654,0.5516336568294286,Sequelae of cerebrovascular disease
I70,7704,0.5597767664043654,0.5659424594305626,0.5601259980138882,0.5612745945658051,0.4730445879702496,0.551090832986055,Atherosclerosis
I71,3539,0.5493522845291533,0.5621628384370971,0.5570990338704963,0.5697453980543292,0.5383631686837516,0.5489298424824609,Aortic aneurysm and dissection
I72,1775,0.5618374370635201,0.563436003086761,0.5823439577272412,0.5823439577272412,0.504946851621002,0.5441849063517853,Other aneurysm
I73,9419,0.5385096934595428,0.5280267003034287,0.5361128378432827,0.5372255403314291,0.5085674238786281,0.5337412146619313,Other peripheral vascular diseases
I74,871,0.5463306846932344,0.5665400253096157,0.5543662205395389,0.5759995684851983,0.5487737643505245,0.5673964802988932,Arterial embolism and thrombosis
I80,1973,0.5672872665768406,0.578271255897275,0.5776855197326679,0.5781071365975301,0.5447564537297447,0.573516029642155,Phlebitis and thrombophlebitis
I82,6632,0.597537237043148,0.5944925884113835,0.6002381669346674,0.5995931165686471,0.5823452783201769,0.589073900950409,Other venous embolism and thrombosis
I83,6560,0.6049651813102561,0.612316192732275,0.6070866013511345,0.6065459303678309,0.5855182409895361,0.6004834893324495,Varicose veins of lower extremities
I85,817,0.583816222646007,0.6017866715363798,0.5932225988312427,0.5932225988312427,0.5847073671324786,0.5918138323374326,Esophageal varices
I86,1576,0.547486542085983,0.5561678621944858,0.5505442269226424,0.5530638251086771,0.5287361373083171,0.5480483847301604,Varicose veins of other sites
I87,8075,0.5709502785590521,0.5754999002112372,0.572641101854639,0.5732290628046662,0.4855254643574118,0.554830263278785,Other disorders of veins
I89,3464,0.5579807812827521,0.5580336348235498,0.5607399543892432,0.5619862565311126,0.521037908963603,0.5548836037949009,Oth noninfective disorders of lymphatic vessels and nodes
